Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/kl	loss/entropy	loss/rew_loss	loss/cost_loss	loss/optim_A	loss/optim_B	loss/optim_C	loss/optim_Q	loss/optim_R	loss/optim_S	loss/optim_lam	loss/optim_nu	loss/optim_case	loss/step_size	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
18056000	1.5	14800.0	1400041.9695600672	-208.6995272070253	57.46927669218165	1220.0	0.021678476594388485	0.15290623530745506	-0.02431174005580239	57.468838691711426	-6.984919309616089e-10	-254490607.0	55.968838691711426	0.024461331078782678	-9.90554690361023e-06	2.223519072686031e-05	0.0	37.75631809234619	0.0	0.12247367680000006	0.6580141335725784	0.3338848873972893	0.9918989837169647	2960.0	0.0	333.04063900525364	1220.0	65358.85761594772	2942.5918180942535	613.6087203455158	16943.84020638466	45472.42559146881	289.28356685864014	810.0	18056000.0
18080400	1.5	14820.0	1400813.532404136	-256.58571785288285	38.578142203441146	1220.0	0.008253522299582983	0.3290756046772003	-0.014116711481242605	38.57807922363281	2.8545036911964417e-07	-5364501016.0	37.07807922363281	0.024634845089167356	-7.889357038948219e-05	1.4158565768696008e-06	0.0	228.97438621520996	0.0	0.10737418240000006	1.0123658329248428	0.27788813412189484	1.2902539670467377	2964.0	0.0	333.04063900525364	1220.0	65427.89236187935	2945.973390817642	613.7326309991504	16963.97727227211	45517.9416987896	289.3701137504096	809.0	18080400.0
18104800	1.5	14840.0	1401557.84628981	-260.3919757208559	37.215694283706554	1220.0	0.08066644612699747	0.06066871061921118	0.03269637469263342	37.21398162841797	-1.4551915228366852e-09	-60644881.0	35.71398162841797	0.008928091439884156	0.0004485004938032944	2.2959818579693092e-05	0.0	30.46651601791382	0.0	0.10737418240000006	1.0087764263153076	0.2580294609069824	1.26680588722229	2968.0	0.0	333.04063900525364	1220.0	65497.20354795456	2949.512111902237	613.8235515948983	16984.084587335587	45563.606848716736	289.45592689875747	808.0	18104800.0
18129200	1.5	14860.0	1403420.887016373	-166.61239175223346	93.1520363281475	1220.0	0.009870185982457258	-0.34198401868343353	0.00935038178365244	93.15203857421875	5.820766091346741e-10	-7623195392.0	91.65203857421875	0.00850034726317972	4.477681432035752e-05	1.4692261061099998e-06	0.0	129.46866989135742	0.0	0.12079595520000005	0.4891556575894356	0.4954429641366005	0.9845986515283585	2972.0	0.0	333.04063900525364	1220.0	65565.21172308922	2952.90096282959	613.9454126029294	17004.49255156517	45607.81820869446	289.5468922943298	807.0	18129200.0
18153600	1.5	14880.0	1405347.1973716808	-163.7117018952047	96.31551776539145	1220.0	0.05083912517875433	-0.07354831695556639	-0.0379712540109749	96.30986404418945	4.889443516731262e-09	-31198729.25	94.80986404418945	0.029372496297582984	-0.0058283768012188375	0.0012640811200981261	0.0	7.011037349700928	0.0	0.10737418240000006	0.4490351527929306	0.42483776062726974	0.8738729059696198	2976.0	0.0	333.04063900525364	1220.0	65633.70585894585	2956.2917988300323	614.0665818977809	17024.630685567856	45652.78337454796	289.6354336282657	806.0	18153600.0
18178000	1.5	14900.0	1406101.9962313713	-255.48515893724021	37.739942984527644	1220.0	0.05083911446854472	0.46332259476184845	-0.033618049959912355	37.738213539123535	6.984919309616089e-10	-43547639.5	36.238213539123535	0.020061863120645285	-0.0011945135120186023	7.591222629343974e-05	0.0	22.566872119903564	0.0	0.10737418240000006	1.0256953537464142	0.29509175568819046	1.320787101984024	2980.0	0.0	333.04063900525364	1220.0	65704.45815086365	2959.844997882843	614.1537821407067	17044.648616552353	45699.96453642845	289.7141138742748	805.0	18178000.0
18202400	1.5	14920.0	1408595.3268179672	-412.535830008669	124.66652932979612	1220.0	0.0806664084084332	0.5975403636693954	0.029850264648128455	124.65833854675293	2.153683453798294e-09	-35370340.5	123.15833854675293	0.007471396413166076	0.0020419751381268725	0.0005584747959801462	0.0	6.607889294624329	0.0	0.10737418240000006	3.493902802467346	0.2681869603693485	3.762089729309082	2984.0	0.0	333.04063900525364	1220.0	65783.06695890427	2963.3025527000427	614.2605986491221	17066.01400756836	45753.750398635864	289.75594181315154	804.0	18202400.0
18226800	1.5	14940.0	1409334.799563258	-258.933456719675	36.97363726453516	1220.0	0.05083911446854472	0.46332259476184845	-0.03878430017590767	36.97200679779053	-1.6298145055770874e-09	-49599022.125	35.47200679779053	0.02761589828878641	-0.0014726750669069588	8.62686172240501e-05	0.0	24.015491247177124	0.0	0.10737418240000006	1.0133733004331589	0.25608132779598236	1.2694546282291412	2988.0	0.0	333.04063900525364	1220.0	65854.77723002434	2966.7573828697205	614.3677304131072	17085.863998651505	45802.15584850311	289.82944675788957	803.0	18226800.0
18251200	1.5	14960.0	1412002.0455592768	-416.56518638037295	133.36229980094888	1220.0	0.0806664084084332	0.5975403636693954	0.02751093172544583	133.35536193847656	1.1059455573558807e-09	-57252343.0	131.85536193847656	0.006413343362510204	0.0016303779411828145	0.0004145886705373414	0.0	7.821444153785706	0.0	0.10737418240000006	3.475008487701416	0.2804771512746811	3.7554855346679688	2992.0	0.0	333.04063900525364	1220.0	65933.91950798035	2970.13192987442	614.4912223064676	17105.931346416473	45857.85623168945	289.8682036457793	802.0	18251200.0
18275600	1.5	14980.0	1412747.4597289462	-258.2861952591967	37.2707084834639	1220.0	0.00825255783275125	0.3291049674153328	-0.012750921878108779	37.27066993713379	-1.1641532182693481e-09	-2167146752.0	35.77066993713379	0.02005565376020968	-1.9008457456948236e-05	8.158815916203821e-07	0.0	175.3512191772461	0.0	0.10737418240000006	1.0380483567714691	0.24193580821156502	1.279984176158905	2996.0	0.0	333.04063900525364	1220.0	66007.98968815804	2973.5786106586456	614.5995244414261	17126.14528942108	45908.26578807831	289.93052663775285	801.0	18275600.0
18300000	1.5	15000.0	1413499.0909657276	-256.8203479514958	37.581561839066	1220.0	0.02167844516225159	0.3878253400325775	-0.02319460023408304	37.58121299743652	-7.450580596923828e-09	-430252174.0	36.08121299743652	0.021103839855641127	-0.00015024427193566225	7.29049270375981e-06	0.0	73.40784931182861	0.0	0.12247367680000006	0.9980552494525909	0.2450646460056305	1.2431198954582214	3000.0	0.0	333.04063900525364	1220.0	66082.09014987946	2977.0868666172028	614.6948617859405	17146.121185541153	45958.8820977211	289.99285393990033	800.0	18300000.0
18324400	1.5	15020.0	1414453.109031469	-314.6879231831972	47.700903287071256	1220.0	0.08066641818732023	0.29555064626038074	0.03215113560592786	47.6979284286499	4.0745362639427185e-10	-36254768.25	46.1979284286499	0.008680598402861506	0.00081021232472267	7.56683057261398e-05	0.0	17.897772073745728	0.0	0.10737418240000006	1.607475906610489	0.2503620609641075	1.8578379452228546	3004.0	0.0	333.04063900525364	1220.0	66159.38772296906	2980.475314617157	614.8146877825685	17166.395629405975	46012.51677894592	290.03981394237513	799.0	18324400.0
18348800	1.5	15040.0	1415765.3480612014	-198.18022783484213	65.61195148661224	1220.0	0.05083911772817373	0.1613329229876399	-0.039952692442923876	65.60832023620605	-6.05359673500061e-09	-22229856.5	64.10832023620605	0.03642836515791714	-0.0029486953862942755	0.00024346991995116696	0.0	9.99138605594635	0.0	0.10737418240000006	0.7135038375854492	0.4273289740085602	1.1408328115940094	3008.0	0.0	333.04063900525364	1220.0	66231.57144904137	2983.8596947193146	614.9350799728549	17186.349141597748	46061.362612724304	290.11010028748	798.0	18348800.0
18373200	1.5	15060.0	1416619.8659120619	-312.61866699155195	42.72589254302705	1220.0	0.08066641818732023	0.29555064626038074	0.032928673982559165	42.721375465393066	-2.0954757928848267e-09	-11629345.25	41.221375465393066	0.009135166765190661	0.0012142824125476182	0.0001635424814594444	0.0	11.52785873413086	0.0	0.10737418240000006	1.5645723044872284	0.25128165259957314	1.8158539533615112	3012.0	0.0	333.04063900525364	1220.0	66310.49244379997	2987.3321068286896	615.0370746526986	17206.42810153961	46116.73223543167	290.14976356561897	797.0	18373200.0
18397600	1.5	15080.0	1417920.70310585	-199.02001908931993	65.04185968939726	1220.0	0.008252553641796112	0.0271152313798666	-0.01141252866778153	65.04193878173828	2.561137080192566e-09	-351705876.0	63.54193878173828	0.016241114120930433	0.0002385265688644722	1.8018553760157374e-05	0.0	39.556804180145264	0.0	0.12079595520000005	0.6669215261936188	0.38385697454214096	1.0507785081863403	3016.0	0.0	333.04063900525364	1220.0	66385.63713693619	2990.767348766327	615.1464776285222	17226.564143419266	46168.305644750595	290.2064482737242	796.0	18397600.0
18422000	1.5	15100.0	1419191.4730095968	-200.88171085278321	63.53849518734769	1220.0	0.05083911772817373	0.1613329229876399	-0.03840249920538685	63.53243160247803	5.3551048040390015e-09	-12888939.90625	62.03243160247803	0.029126720502972603	-0.005654827749822289	0.0011740468580683228	0.0	6.813746094703674	0.0	0.10737418240000006	0.6259866505861282	0.3440607488155365	0.9700473845005035	3020.0	0.0	333.04063900525364	1220.0	66460.12420892715	2994.2690708637238	615.2419693760525	17246.969162225723	46218.88597583771	290.26631658747584	795.0	18422000.0
18446400	1.5	15120.0	1420112.3938107353	-311.2799047919037	46.04604005692268	1220.0	0.08066641818732023	0.29555064626038074	0.030992035137825447	46.04497528076172	1.2223608791828156e-09	-359562778.0	44.54497528076172	0.008038692991249263	0.00030302006234705914	1.1958764673636324e-05	0.0	55.64247751235962	0.0	0.10737418240000006	1.5517058968544006	0.28145208209753036	1.8331579864025116	3024.0	0.0	333.04063900525364	1220.0	66541.5518078804	2997.6808998584747	615.3556904896343	17269.210713386536	46274.66019463539	290.29392979065875	794.0	18446400.0
18470800	1.5	15140.0	1421448.3600769877	-197.00560284871696	66.7983133126119	1220.0	0.05083911772817373	0.1613329229876399	-0.039564126996231685	66.79450225830078	-1.1641532182693481e-09	-33153578.75	65.29450225830078	0.03451479133218527	-0.002335519064217806	0.00019628421796369366	0.0	11.843036770820618	0.0	0.10737418240000006	0.6567302793264389	0.36648762971162796	1.023217886686325	3028.0	0.0	333.04063900525364	1220.0	66614.69841098785	3001.2219178676605	615.4426598724605	17289.15115046501	46324.32534265518	290.3598579775406	793.0	18470800.0
18495200	1.5	15160.0	1422368.3286587328	-320.090846961662	45.99842908725849	1220.0	0.08066641818732023	0.29555064626038074	0.03261260186795334	45.996216773986816	1.1059455573558807e-09	-53462420.5	44.496216773986816	0.009157777763903141	0.0006278526270762086	4.33976319982321e-05	0.0	22.833683013916016	0.0	0.10737418240000006	1.6300258934497833	0.2716182842850685	1.9016442000865936	3032.0	0.0	333.04063900525364	1220.0	66694.22666597366	3004.6400849819183	615.5545914615361	17309.22570347786	46380.360877513885	290.39598139768617	792.0	18495200.0
18519600	1.5	15180.0	1423607.8356491786	-203.30786897594078	61.975349522291665	1220.0	0.05083900596946478	0.1613327143713832	-0.03685680521988033	61.9744873046875	1.0803341865539551e-07	-5775948110.0	60.4744873046875	0.02464080206118524	-0.0003246128180762753	1.1861730499163059e-05	0.0	126.59314584732056	0.0	0.10737418240000006	0.6521240919828415	0.35763466358184814	1.0097587555646896	3036.0	0.0	333.04063900525364	1220.0	66769.20208406448	3008.360814809799	615.6043486815222	17329.15469932556	46431.68656992912	290.4541350355442	791.0	18519600.0
18544000	1.5	15200.0	1424425.4833221722	-245.5932107619059	40.88238364967918	1220.0	0.008252691947177482	0.2955591753125191	-0.013466209836731968	40.88236045837402	6.472691893577576e-08	-5346074496.0	39.38236045837402	0.021880313754081726	-1.7156864487333227e-05	3.990858772340289e-07	0.0	247.8738899230957	0.0	0.10737418240000006	0.9193056225776672	0.27387236058712006	1.193177968263626	3040.0	0.0	333.04063900525364	1220.0	66847.74942994118	3011.793909072876	615.712779819932	17351.445219278336	46484.510301589966	290.494594287664	790.0	18544000.0
18568400	1.5	15220.0	1425209.245579646	-251.57962161420195	39.18811287368426	1220.0	0.050839160569012165	0.42978309467434883	-0.04533827437729132	39.182626724243164	9.313225746154785e-10	-3016345.125	37.682626724243164	0.04575178772211075	-0.0053663127473555505	0.0006302837064140476	0.0	6.282366752624512	0.0	0.10737418240000006	0.9747603684663773	0.25403446331620216	1.228794813156128	3044.0	0.0	333.04063900525364	1220.0	66924.72247195244	3015.269240140915	615.8123378439077	17371.479890346527	46537.973341464996	290.5423072960575	789.0	18568400.0
18592800	1.5	15240.0	1427611.156354601	-404.98077699097763	120.09553874775395	1220.0	0.08066641818732023	0.5640008002519608	0.03338859904068947	120.08784675598145	1.280568540096283e-09	-37563513.0	118.58784675598145	0.009385008423123509	0.002132709851139225	0.00048518112453166395	0.0	7.069681644439697	0.0	0.10737418240000006	3.4974061250686646	0.27560361474752426	3.7730096578598022	3048.0	0.0	333.04063900525364	1220.0	67005.82622885704	3018.7494683265686	615.9106674826793	17391.501588106155	46595.57517242432	290.57117376346076	788.0	18592800.0
18617200	1.5	15260.0	1428409.5349520985	-249.10148979210243	39.918929874869505	1220.0	0.0806649080477655	0.02713187038898468	0.03200571033737232	39.91876792907715	7.62520357966423e-09	-57198448064.0	38.41876792907715	0.008718232566025108	3.1142492161961854e-05	2.0447656434718908e-07	0.0	551.4787940979004	0.0	0.10737418240000006	0.95499686896801	0.24908031523227692	1.2040772140026093	3052.0	0.0	333.04063900525364	1220.0	67079.25044775009	3022.1977174282074	616.0152888952161	17411.927852153778	46645.124878168106	290.63466404515685	787.0	18617200.0
18641600	1.5	15280.0	1429698.3321647623	-199.9727868855302	64.43986063318769	1220.0	0.050839160569012165	0.1613461310043931	-0.0370149239198474	64.4332275390625	4.656612873077393e-10	-9052431.8125	62.9332275390625	0.02570963418111205	-0.005528511857846752	0.0012664165369642433	0.0	5.863139808177948	0.0	0.10737418240000006	0.6758568435907364	0.3601447567343712	1.036001592874527	3056.0	0.0	333.04063900525364	1220.0	67149.40158200264	3025.552629470825	616.1386788786566	17431.883864164352	46691.96508836746	290.7124307806225	786.0	18641600.0
18666000	1.5	15300.0	1430616.0705770422	-316.65604350211345	45.88692061398867	1220.0	0.08066641818732023	0.2955638915300369	0.03485231970543712	45.883872985839844	3.4924596548080444e-10	-36392565.0	44.383872985839844	0.010434709256514907	0.0009759421882336028	9.247897651221137e-05	0.0	18.23964262008667	0.0	0.10737418240000006	1.6470964550971985	0.24930965527892113	1.8964060842990875	3060.0	0.0	333.04063900525364	1220.0	67225.41232204437	3029.084201335907	616.2258543941365	17451.86770415306	46744.460416555405	290.76429363533515	785.0	18666000.0
18690400	1.5	15320.0	1431875.7404938978	-201.87095717579714	62.9834958427824	1220.0	0.08064994588494301	-0.24129369761794806	0.03173304831395374	62.983299255371094	2.9453076422214508e-08	-284916039040.0	61.483299255371094	0.008713444869499654	5.7525754755261e-05	5.840931240341796e-07	0.0	496.37715911865234	0.0	0.10737418240000006	0.6764650195837021	0.3616756945848465	1.0381406843662262	3064.0	0.0	333.04063900525364	1220.0	67296.39812707901	3032.5276494026184	616.3307366276396	17471.989995241165	46791.88048243523	290.8383802760925	784.0	18690400.0
18714800	1.5	15340.0	1433897.6571937748	-159.03925189527166	101.0958349938496	1220.0	0.05083911772817373	-0.10703993216156958	-0.04064351671146316	101.0877456665039	4.6566128730773926e-09	-13692079.1875	99.5877456665039	0.07374637015163898	-0.012990324554266408	0.002311624164576642	0.0	4.5993331372737885	0.0	0.10737418240000006	0.4857667088508606	0.4958343207836151	0.9816010296344757	3068.0	0.0	333.04063900525364	1220.0	67366.23720097542	3036.0295462608337	616.4235135013458	17492.170247077942	46838.03740763664	290.9177613796874	783.0	18714800.0
18739200	1.5	15360.0	1434695.80260758	-247.5768542278785	39.907270690258834	1220.0	0.023437095806002617	0.36273860186338425	-0.027894143729974452	39.90670871734619	1.0309740900993347e-06	-26277784915.0	38.40670871734619	0.03137101652100682	-0.00036029543616677984	8.963128822481181e-06	0.0	262.700918674469	0.0	0.10737418240000006	0.9306941479444504	0.2845187485218048	1.215212881565094	3072.0	0.0	333.04063900525364	1220.0	67437.72390818596	3039.386659145355	616.5454449046399	17512.078005075455	46886.25924396515	290.98887953476117	782.0	18739200.0
18763600	1.5	15380.0	1435599.7547414638	-315.71213484932804	45.1976066941837	1220.0	0.0806664009578526	0.29567908868193626	0.03492954788760105	45.19191265106201	-1.4551915228366852e-09	-10244137.0	43.69191265106201	0.010576178668998182	0.0017334670556010678	0.00028418569127097726	0.0	9.855213284492493	0.0	0.10737418240000006	1.6327467262744904	0.2650737166404724	1.8978204429149628	3076.0	0.0	333.04063900525364	1220.0	67512.91512799263	3042.7809460163116	616.6595733605403	17531.877780914307	46938.25640106201	291.04329063496306	781.0	18763600.0
18788000	1.5	15400.0	1436899.370364261	-198.7022205974826	64.98078113986021	1220.0	0.05083911772817373	0.16146137844771147	-0.042710750085896976	64.97601127624512	-4.656612873077393e-10	-11286023.875	63.47601127624512	0.035506932996213436	-0.003687774355057627	0.00038662852603010833	0.0	7.404098391532898	0.0	0.10737418240000006	0.6485977470874786	0.37922628968954086	1.0278240442276	3080.0	0.0	333.04063900525364	1220.0	67582.1306438446	3046.2919878959656	616.7498084442203	17551.81622481346	46984.02243113518	291.1250615361485	780.0	18788000.0
18812400	1.5	15420.0	1437891.7561306343	-321.17641028421565	49.61928831865772	1220.0	0.08066641818732023	0.29567908868193626	0.03477044819472508	49.61342430114746	-1.862645149230957e-09	-11765024.375	48.11342430114746	0.010266728699207306	0.0017100509285228327	0.00028493516037997324	0.0	9.61778450012207	0.0	0.10737418240000006	1.5349306464195251	0.25644687190651894	1.7913774847984314	3084.0	0.0	333.04063900525364	1220.0	67656.24287700653	3049.7808318138123	616.8443254596627	17571.72926402092	47034.7327811718	291.1844946228534	779.0	18812400.0
18836800	1.5	15440.0	1439200.650755061	-199.25922595438698	65.4447312213309	1220.0	0.008255966847173113	0.027272583916783333	-0.012378308643771874	65.44448471069336	6.509944796562195e-07	-212666666652.0	63.94448471069336	0.01909993076696992	-0.0002598850762751681	1.0345370818898303e-05	0.0	520.3024535179138	0.0	0.10737418240000006	0.6908097416162491	0.366396926343441	1.0572066605091095	3088.0	0.0	333.04063900525364	1220.0	67724.07386183739	3053.2145047187805	616.9497744389558	17591.739817857742	47079.119539260864	291.27183691779027	778.0	18836800.0
18861200	1.5	15460.0	1440482.031398775	-201.5057684589888	64.06903218569829	1220.0	0.01931674184743315	0.06248685531318188	-0.020466190413934493	64.06898307800293	3.7252902984619136e-09	-2439626618.0	62.56898307800293	0.025450061541050673	0.0002745079873420764	1.3886345087144036e-05	0.0	99.43714809417725	0.0	0.14606663680000007	0.6439276784658432	0.35514774173498154	0.9990754127502441	3092.0	0.0	333.04063900525364	1220.0	67790.86972904205	3056.599298477173	617.0648540486426	17611.961838006973	47122.30859255791	291.363444347934	777.0	18861200.0
18885600	1.5	15480.0	1441493.648944461	-221.84695765784363	50.58087728429983	1220.0	0.008556836750358343	0.063011241145432	0.006630391655795154	50.580928802490234	1.862645149230957e-09	-5493321216.0	49.080928802490234	0.01694139395840466	1.294845060328953e-05	1.0387866922201283e-06	0.0	185.47676467895508	0.0	0.14805893120000008	0.762759268283844	0.3183750733733177	1.08113431930542	3096.0	0.0	333.04063900525364	1220.0	67858.17231202126	3060.0650725364685	617.1633462796216	17631.88749718666	47166.219742298126	291.4529575717613	776.0	18885600.0
18910000	1.5	15500.0	1442388.5917795578	-235.16685718784817	44.74714175483591	1220.0	0.05083914240822196	0.3440296836197376	-0.051339505298338084	44.742865562438965	1.3504177331924438e-08	-9567359.125	43.242865562438965	0.06110928347334266	-0.005920651077758521	0.0005876465838809963	0.0	8.834963083267212	0.0	0.10737418240000006	0.8163969665765762	0.27679000049829483	1.0931869745254517	3100.0	0.0	333.04063900525364	1220.0	67926.21365308762	3063.746003627777	617.2182673631788	17651.81503510475	47210.65261435509	291.53994112892	775.0	18910000.0
18934400	1.5	15520.0	1444090.519127774	-370.18493840695373	85.0963674108127	1220.0	0.08066641818732023	0.47824738919734955	0.028751398704824016	85.08768081665039	-2.444721758365631e-09	-14268652.875	83.58768081665039	0.007138279732316732	0.0020974025392206386	0.0006195109090185724	0.0	6.200655102729797	0.0	0.10737418240000006	2.484101891517639	0.2581697776913643	2.7422717213630676	3104.0	0.0	333.04063900525364	1220.0	67999.55005097389	3067.230220556259	617.3126449101737	17671.893622875214	47260.42620754242	291.6020873649759	774.0	18934400.0
18958800	1.5	15540.0	1444996.618292186	-233.95776007310434	45.3049582205895	1220.0	0.05083914240822196	0.3440296836197376	-0.04270212996170919	45.301493644714355	-7.916241884231567e-09	-17264980.9375	43.801493644714355	0.034190500155091286	-0.0036091115762246773	0.00041970982874772744	0.0	11.3827486038208	0.0	0.10737418240000006	0.8593398481607437	0.2739323154091835	1.1332721412181854	3108.0	0.0	333.04063900525364	1220.0	68066.40426898003	3070.675765514374	617.4145838814793	17692.770531892776	47302.957971572876	291.6930148569547	773.0	18958800.0
18983200	1.5	15560.0	1446674.3662828414	-373.5356651591875	83.8873995327793	1220.0	0.08066641818732023	0.47824738919734955	0.028868414596883607	83.87912368774414	4.656612873077393e-10	-14378397.625	82.37912368774414	0.007096181681845337	0.001986754112294875	0.0005598261850536801	0.0	6.369705438613892	0.0	0.10737418240000006	2.7157676815986633	0.23911160230636597	2.9548792839050293	3112.0	0.0	333.04063900525364	1220.0	68139.22846007347	3074.2177295684814	617.4969266950592	17712.97790980339	47352.0328207016	291.7574251793667	772.0	18983200.0
19007600	1.5	15580.0	1447608.4249286319	-229.00041755291537	46.702932289523666	1220.0	0.05083910841494799	0.34402967616915703	-0.03649819272035948	46.70187473297119	-6.28642737865448e-09	-145165853.0	45.20187473297119	0.025022140005603433	-0.000709750791429542	2.042568712568027e-05	0.0	35.62141704559326	0.0	0.10737418240000006	0.8884459882974625	0.27105581760406494	1.1595018208026886	3116.0	0.0	333.04063900525364	1220.0	68206.25937581062	3077.8180515766144	617.5673701784725	17733.204506635666	47395.23681759834	291.847917952972	771.0	19007600.0
19032000	1.5	15600.0	1449554.0408036206	-377.74605478188533	97.28079374943216	1220.0	0.08066650573164225	0.47824738174676895	0.030123316674020018	97.27196884155273	6.402842700481415e-10	-19368571.875	95.77196884155273	0.007688390789553523	0.0022793631214881316	0.0006761716140317731	0.0	6.230349242687225	0.0	0.10737418240000006	2.6202741265296936	0.2404329888522625	2.86070716381073	3120.0	0.0	333.04063900525364	1220.0	68281.04941010475	3081.2408394813538	617.6732359293128	17753.462634801865	47446.34593582153	291.9026975268622	770.0	19032000.0
19056400	1.5	15620.0	1450418.1498738793	-237.60838592984024	43.205453512929054	1220.0	0.05083911446854472	0.34402963891625404	-0.042864304346444726	43.203139305114746	-4.6566128730773926e-09	-25279339.0	41.703139305114746	0.03442373499274254	-0.002271770004881546	0.00015899635354799102	0.0	15.441763281822205	0.0	0.10737418240000006	0.9095940589904785	0.25400426983833313	1.1635983288288116	3124.0	0.0	333.04063900525364	1220.0	68349.22623109818	3084.6705074310303	617.7774888466295	17773.672308683395	47490.88341498375	291.9869719283097	769.0	19056400.0
19080800	1.5	15640.0	1452138.8341426903	-369.9416179579122	86.03421344054955	1220.0	0.08066650573164225	0.47824738174676895	0.029676680791756657	86.02690696716309	7.566995918750763e-10	-22915912.25	84.52690696716309	0.007585363695397973	0.0018364187999395654	0.0004449156222108286	0.0	7.654290556907654	0.0	0.10737418240000006	2.4751020669937134	0.23798488825559616	2.71308696269989	3128.0	0.0	333.04063900525364	1220.0	68424.60074090958	3088.270949602127	617.8473427811847	17793.65181350708	47542.67797780037	292.0396670726149	768.0	19080800.0
19105200	1.5	15660.0	1453030.4271341362	-235.11782052319913	44.579649572291196	1220.0	0.05083911446854472	0.34402963891625404	-0.04458467813910971	44.577948570251465	4.656612873077393e-10	-35620481.125	43.077948570251465	0.03896440286189318	-0.001804508559871465	9.015196701511741e-05	0.0	18.713869094848633	0.0	0.10737418240000006	0.9425325989723206	0.2570224702358246	1.1995550692081451	3132.0	0.0	333.04063900525364	1220.0	68494.20832419395	3091.637632369995	617.9637548710483	17813.66670846939	47588.90398335457	292.1169580630622	767.0	19105200.0
19129600	1.5	15680.0	1454872.0940590058	-373.7414294892441	92.08334624347914	1220.0	0.08066650573164225	0.47824738174676895	0.030495336575158793	92.07511901855469	1.8044374883174898e-09	-16808261.75	90.57511901855469	0.007945325807668269	0.002105269581079483	0.0005644302582368255	0.0	6.287010192871094	0.0	0.10737418240000006	2.5696691274642944	0.23763814941048622	2.807307243347168	3136.0	0.0	333.04063900525364	1220.0	68570.90020990372	3095.017083644867	618.0773638080183	17833.662168741226	47642.220957517624	292.1625350682463	766.0	19129600.0
19154000	1.5	15700.0	1455786.6001714866	-231.54545436596612	45.72530562404356	1220.0	0.05083911446854472	0.34402963891625404	-0.037247622288213655	45.72329139709473	-4.889443516731262e-09	-37310164.25	44.22329139709473	0.023171974578872323	-0.0015069046057760715	0.00010608008005874581	0.0	17.85779595375061	0.0	0.10737418240000006	0.897677406668663	0.25071365013718605	1.1483910381793976	3140.0	0.0	333.04063900525364	1220.0	68641.04917287827	3098.3957188129425	618.1908877455551	17853.500104665756	47689.15334939957	292.23717671765945	765.0	19154000.0
19178400	1.5	15720.0	1457523.1140991407	-369.11316085786	86.82569638270218	1220.0	0.08066650573164225	0.47824738174676895	0.03237729183382898	86.81742286682129	-3.4924596548080444e-10	-15077776.0	85.31742286682129	0.008977613237220794	0.002207915182225406	0.0005509571201400831	0.0	6.326273083686829	0.0	0.10737418240000006	2.4347757697105408	0.23277095705270767	2.6675467491149902	3144.0	0.0	333.04063900525364	1220.0	68717.52392601967	3101.7704939842224	618.3049338175035	17873.495788812637	47742.25764322281	292.2834684793327	764.0	19178400.0
19202800	1.5	15740.0	1458421.6589064123	-233.78746928677046	44.92724036358364	1220.0	0.05083911446854472	0.34402963891625404	-0.044946971494460364	44.90726852416992	-2.3283064365386963e-10	-2993604.611328125	43.40726852416992	0.054665861651301384	-0.047596908814739436	0.04951683718172717	0.0	3.8059099242091183	0.0	0.10737418240000006	0.886658176779747	0.24875860661268234	1.1354167759418488	3148.0	0.0	333.04063900525364	1220.0	68787.6769258976	3105.1552460193634	618.4167450119256	17893.575372695923	47788.94630718231	292.3578375018868	763.0	19202800.0
19227200	1.5	15760.0	1460263.0479021217	-375.6583611223258	92.06944978546264	1220.0	0.08066650573164225	0.47824738174676895	0.03155183813000306	92.06145477294922	-6.984919309616089e-10	-21061204.25	90.56145477294922	0.008381520106922835	0.002112170579493977	0.0005323840341588948	0.0	6.888564109802246	0.0	0.10737418240000006	2.48384827375412	0.22798050194978714	2.7118287086486816	3152.0	0.0	333.04063900525364	1220.0	68866.57368803024	3108.5871229171753	618.5189360868458	17915.038442850113	47842.948122262955	292.3933807030629	762.0	19227200.0
19251600	1.5	15780.0	1461179.988081482	-231.70605577005352	45.8470089680132	1220.0	0.00825254712253809	0.20981184393167496	-0.011596557212474323	45.846933364868164	2.7939677238464355e-09	-87993166.0	44.346933364868164	0.016520292963832617	0.00014167229528538883	2.3579854769195663e-05	0.0	29.70897388458252	0.0	0.10737418240000006	0.8523623198270798	0.24877383187413216	1.1011361479759216	3156.0	0.0	333.04063900525364	1220.0	68936.44987082481	3112.0055317878723	618.6235790185052	17935.086941719055	47889.357397317886	292.4688570228144	761.0	19251600.0
19276000	1.5	15800.0	1462094.7492469808	-231.6882707060488	45.73805827494354	1220.0	0.08066644612699747	-0.058623652905225754	0.032497598021367535	45.73712921142578	-3.958120942115784e-09	-289139764.0	44.23712921142578	0.009123632044065744	0.00023464328842237592	7.221912483146298e-06	0.0	53.83177185058594	0.0	0.10737418240000006	0.826788604259491	0.24961021170020103	1.0763988196849823	3160.0	0.0	333.04063900525364	1220.0	69006.46315002441	3115.4132256507874	618.730120334948	17955.515306711197	47935.53461766243	292.5435248356796	760.0	19276000.0
