Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/alpha_loss	loss/alpha_value	loss/actor_rew	loss/actor_total	loss/q0	loss/q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
5325300	1.5	4365.0	418338.1720193906	-324.76737201962914	35.25307359445815	1220.0	0.022796324409514738	42.86672088166194	-15263878200108.486	0.0870208882650392	597965965412.7211	1998588748393.7585	-302399830506.17676	1.8721890737520297e+24	1.6704201102059546e+24	3.542609182776709e+24	532530.0	-318.55510045771325	38.45736142255025	1220.0	16592.01302099228	3444.168258190155	618.4715264518865	5036.644679307938	8111.200083494186	405.0321627668085	677.0	5325300.0
5331400	1.5	4370.0	418528.840660832	-322.086148726915	38.13372828827813	1220.0	0.022564635068722857	43.31713594987908	-15456012058677.715	-0.13100302136335226	601063167335.2386	2009422132824.97	-303417389284.30176	1.9092181466496623e+24	1.7046414570618615e+24	3.613859597568911e+24	533140.0	-321.21342760661867	36.55978301712095	1220.0	16610.9812707901	3448.181745290756	618.4592801445212	5042.364705324173	8120.434820175171	405.0354174027997	676.0	5331400.0
5337500	1.5	4375.0	418732.51351528027	-325.56970759150846	40.73457088965099	1220.0	0.02250285069458039	43.43881415614783	-15565441713041.195	-0.07965941454177028	606068662191.422	2019341721949.1677	-304825865414.08466	1.9375031708459065e+24	1.7309133683264798e+24	3.668416535864828e+24	533750.0	-334.18148360248915	40.317783895892596	1220.0	16630.14551782608	3452.139365196228	618.4570708600698	5048.244205236435	8129.761947393417	405.03092335670436	675.0	5337500.0
5343600	1.5	4380.0	418927.55648938235	-324.1591259553329	39.00859482041466	1220.0	0.022669987014849773	43.11118538995893	-15490234467969.258	0.060087741361778337	605301246697.3367	2019357808136.393	-305384608643.7772	1.908971368526688e+24	1.7027519788962991e+24	3.611723350258045e+24	534360.0	-337.31971403593064	41.86876544669966	1220.0	16649.000805854797	3456.027662038803	618.4672719717373	5053.956338167191	8139.016805648804	405.03379653317427	674.0	5343600.0
5349700	1.5	4385.0	419117.58932327054	-335.62360561083887	38.0065667776346	1220.0	0.02268636649065885	43.07933727120876	-15539585362208.74	-0.019715362970457694	604588121440.5254	2026026817677.0093	-306573534446.37384	1.9358694520145895e+24	1.724866652251481e+24	3.6607361040298134e+24	534970.0	-314.1122937329082	34.63172453068789	1220.0	16667.98823094368	3459.921710252762	618.4764220701609	5059.767350196838	8148.29917049408	405.03278747267814	673.0	5349700.0
5355800	1.5	4390.0	419303.56508074014	-322.14467822617155	37.19515149392162	1220.0	0.022698067493822367	43.05661408277007	-15544892590395.59	-0.009095723780452224	605701493098.597	2028190493014.452	-306803011866.01996	1.9306616826616035e+24	1.7221487874633727e+24	3.6528104613835664e+24	535580.0	-331.2561126723459	35.001494998307535	1220.0	16687.124102830887	3463.9936554431915	618.4537886302527	5065.453436136246	8157.67701125145	405.03268279093993	672.0	5355800.0
5361900	1.5	4395.0	419485.5346373949	-310.80600008342014	36.39391133094938	1220.0	0.022709724804058615	43.03399903028693	-15496247700657.926	-0.021459709767435435	607027692486.9244	2026136802340.932	-305902520367.0035	1.938366850332994e+24	1.732141550798624e+24	3.670508401367873e+24	536190.0	-313.4537020467586	34.38415622383883	1220.0	16706.041548728943	3467.9171912670135	618.4576740762387	5071.2160840034485	8166.908273458481	405.0347205703397	671.0	5361900.0
5368000	1.5	4400.0	419664.46225506515	-327.80636309308386	35.78552353405267	1220.0	0.022716574045813853	43.02072240220912	-15555462043950.17	-0.03313532382494117	608942665043.0948	2034213459625.5469	-307156449340.4324	1.9558902469791775e+24	1.7450010532188247e+24	3.700891300198e+24	536800.0	-327.918672003897	36.367814749816674	1220.0	16724.91534805298	3471.8186864852905	618.4654770015443	5076.96022772789	8176.136433839798	405.0374140533151	670.0	5368000.0
5374100	1.5	4405.0	419866.01535833237	-329.18142073955494	40.31062065344379	1220.0	0.022361913477836705	43.718892280444514	-15915625876416.207	-0.157542429046064	616977316437.6133	2054800517301.2979	-309954580466.5707	2.008446694943901e+24	1.792490142077034e+24	3.8009368372571854e+24	537410.0	-315.30579079817466	35.85314087007508	1220.0	16743.769263982773	3475.720475435257	618.4732101423677	5082.6974947452545	8185.351293802261	405.0407174142081	669.0	5374100.0
5380200	1.5	4410.0	420043.32485153794	-317.52331495797137	35.461898641111254	1220.0	0.022706152178104278	43.040927417209325	-15666597786472.926	0.09636380393974125	615329726893.7443	2047276126087.1338	-309242399196.7474	1.98670292163435e+24	1.7737472405830648e+24	3.7604501648162184e+24	538020.0	-325.53737508614677	34.83501614721981	1220.0	16763.087786912918	3479.726040840149	618.4624808797877	5088.438575744629	8194.92317032814	405.0330106827557	668.0	5380200.0
5386300	1.5	4415.0	420246.1274101348	-321.1819452833119	40.56051171937801	1220.0	0.022308855123998026	43.825249634809026	-15979695664628.252	-0.22368036513445805	621352673951.4761	2063087500022.7659	-310463585471.37054	2.0480884892597286e+24	1.832842795189494e+24	3.880931287520526e+24	538630.0	-317.780582549163	37.16461712329268	1220.0	16781.985641002655	3483.6441040039062	618.4673105739231	5094.185228586197	8204.156308412552	405.0354688976963	667.0	5386300.0
5392400	1.5	4420.0	420417.33475948835	-313.67869655571155	34.2414698707018	1220.0	0.02271911090243782	43.01580696948389	-15691480498390.879	0.15063815991409485	618887462106.2299	2052784250477.1145	-309859057449.1282	1.9966059477495508e+24	1.7865515920108255e+24	3.7831575440129515e+24	539240.0	-324.0327295809195	34.62933247740834	1220.0	16801.121255874634	3487.5791318416595	618.4691209747521	5099.9419004917145	8213.60022354126	405.0312043003113	666.0	5392400.0
5398500	1.5	4425.0	420608.4587421355	-319.9997091663371	38.22479652942714	1220.0	0.02240561548779794	43.631668366557406	-15972805028236.174	-0.16670007383237131	622705891039.2646	2069000827054.582	-311523283951.2129	2.0534877794287628e+24	1.8361134926904363e+24	3.8896012789705777e+24	539850.0	-323.1831643614212	35.66137129588173	1220.0	16820.20083284378	3491.703983783722	618.4373045449303	5105.6916625499725	8222.805186510086	405.0344206954371	665.0	5398500.0
5404600	1.5	4430.0	420779.0680804218	-318.4215122915146	34.12186765726845	1220.0	0.02270431031492288	43.044500190905566	-15800222854160.79	0.13468607104704025	621310999179.3306	2064654081376.525	-311856620997.2459	2.0403223634625772e+24	1.8257157720555587e+24	3.866038131029305e+24	540460.0	-315.46908354989273	35.46222309542669	1220.0	16839.260127067566	3495.6813967227936	618.4316459808746	5111.494887590408	8232.083842754364	405.0337701166586	664.0	5404600.0
5410700	1.5	4435.0	420972.171889807	-314.0855164742626	38.62076187703248	1220.0	0.022352415253293404	43.73789470480869	-16089313153332.871	-0.21957035184395138	626709733993.7577	2081319645304.8662	-313112499290.6493	2.0618727490737566e+24	1.8470077459042708e+24	3.9088804876541423e+24	541070.0	-328.4351837152978	38.63930462385904	1220.0	16858.143371105194	3499.6388206481934	618.42953256506	5117.230342626572	8241.274207830429	405.03785281975274	663.0	5410700.0
5416800	1.5	4440.0	421154.28539537144	-312.38810158801715	36.42270111289439	1220.0	0.022626705457581702	43.19556359518183	-15921659126592.635	0.09433356297553577	626790452321.3641	2077142325657.6008	-313255804014.7936	2.0569088108062745e+24	1.8429795858261806e+24	3.8998884015938005e+24	541680.0	-321.96006379325667	36.11752216649745	1220.0	16876.98320698738	3503.489890575409	618.4461972699286	5122.968153715134	8250.525162696838	405.0400199738758	662.0	5416800.0
5422900	1.5	4445.0	421343.7224064113	-317.9232421077289	37.88740220798026	1220.0	0.022505561003441348	43.433462460548704	-16055052605097.547	-0.07422165396760719	627675496662.872	2086089702618.229	-314379344657.62634	2.076725314695367e+24	1.8582619038836508e+24	3.934987220469055e+24	542290.0	-334.44721707227563	43.17426508739895	1220.0	16896.210213899612	3507.48619389534	618.4372168806677	5128.683939695358	8260.040080308914	405.0348630607048	661.0	5422900.0
5429000	1.5	4450.0	421530.29655287537	-326.1714310556964	37.31482929281002	1220.0	0.02258546112185849	43.27627111992801	-16082328011020.59	0.020258586981990283	628579286449.1008	2092639623147.8552	-315963559600.2623	2.0821701273085007e+24	1.8603251903998878e+24	3.9424953179446425e+24	542900.0	-311.55401081459814	36.63320797127137	1220.0	16915.111294031143	3511.3916339874268	618.4442598144482	5134.451778888702	8269.267881155014	405.03682094931946	660.0	5429000.0
5435100	1.5	4455.0	421727.785868974	-320.0063644486662	39.49786321972976	1220.0	0.022410105990830473	43.62272514057583	-16271646903715.682	-0.11920385907907953	632831615486.3219	2105643588262.192	-317461634507.96045	2.119926181003478e+24	1.8933688307738932e+24	4.013295012722385e+24	543510.0	-318.3808420544833	36.777080594612364	1220.0	16934.18716788292	3515.272722005844	618.4555714241923	5140.163863182068	8278.750582695007	405.03276341179145	659.0	5435100.0
5441200	1.5	4460.0	421936.9073872127	-329.25872855955174	41.8243036477414	1220.0	0.02233461498599213	43.773549963909474	-16388296483433.768	-0.08082857795181822	638181663498.9114	2115603392639.579	-318775101916.74756	2.15683793090777e+24	1.9282525199302417e+24	4.0850904546180796e+24	544120.0	-322.80399770545523	38.127172502163326	1220.0	16953.055117845535	3519.145208120346	618.4683698125962	5145.913165092468	8287.996744632721	405.034724556323	658.0	5441200.0
5447300	1.5	4465.0	422120.41646751604	-326.12485676080075	36.701816060677494	1220.0	0.022572149503098396	43.30238244978546	-16254163408177.537	0.09961397942216679	635794920055.1873	2112891412399.4238	-319198892394.59674	2.1146524732818393e+24	1.886968576517101e+24	4.0016210488539315e+24	544730.0	-322.8615707536998	37.3449194108455	1220.0	16972.44523882866	3523.108580350876	618.4651850221986	5151.815118074417	8297.521540403366	405.023692864904	657.0	5447300.0
5453400	1.5	4470.0	422314.8813886349	-325.5688520246354	38.89298422377269	1220.0	0.02239653988405121	43.64975416636163	-16413064799148.062	-0.08838990403980508	638734113177.6	2122845971318.3496	-320051461445.6652	2.1669393748139118e+24	1.9355438074455807e+24	4.1024831841495203e+24	545340.0	-304.73532298004517	34.43280091723409	1220.0	16991.362276792526	3527.0065743923187	618.4734714807938	5157.5994617938995	8306.756240606308	405.0249503604436	656.0	5453400.0
5459500	1.5	4475.0	422500.83111739677	-320.0850194106226	37.18994575237433	1220.0	0.022541139066837572	43.363330399358375	-16319124736960.215	0.011130985849704915	639105048978.8846	2122187909301.2974	-320015130167.3968	2.1424445722676616e+24	1.915933078782158e+24	4.058377652703604e+24	545950.0	-330.05345109677796	38.922293796468466	1220.0	17010.223259925842	3530.8796463012695	618.4861050949763	5163.3413507938385	8316.002262830734	405.0271405264629	655.0	5459500.0
5465600	1.5	4480.0	422688.70806503674	-321.77155936682294	37.575389527993224	1220.0	0.02250266308080216	43.4391846604652	-16383246690968.754	-0.03997753693676391	640351565293.5344	2127903848347.2795	-320783171046.8202	2.153613766783528e+24	1.9271359584513314e+24	4.080749723581081e+24	546560.0	-307.7622771121173	36.44905734502331	1220.0	17029.267549991608	3535.019446372986	618.4520433807328	5169.026886701584	8325.221216917038	405.0318297122715	654.0	5465600.0
5471700	1.5	4485.0	422880.78194500227	-328.4300853433425	38.414775993108904	1220.0	0.02244920582268494	43.54500564066721	-16491242830206.727	-0.07039940235067592	643048698836.354	2137529104766.7405	-322229484063.89496	2.1729406799568945e+24	1.9408385869340018e+24	4.113779265709623e+24	547170.0	-329.0504707938284	38.58174284243035	1220.0	17048.35001397133	3538.921318292618	618.4596387285454	5174.801914691925	8334.626780986786	405.0282305239336	653.0	5471700.0
5477800	1.5	4490.0	423087.02046882646	-329.23778005702604	41.24770476483704	1220.0	0.02226879857127473	43.90588016229729	-16711063729538.102	-0.10351731679478643	649538319799.8164	2152327070394.3342	-324205568617.75696	2.214861206380004e+24	1.976130297845884e+24	4.190991502808361e+24	547780.0	-344.64673997348035	39.73608793616748	1220.0	17067.48329782486	3542.9322941303253	618.4481717672363	5180.5489275455475	8344.002076148987	405.0263848687928	652.0	5477800.0
5483900	1.5	4495.0	423269.86017131485	-327.7052719805921	36.56794049768308	1220.0	0.02251941188064795	43.40613304201562	-16543814724732.236	0.10060946066848565	647569305613.4298	2147643833239.9204	-324193297592.65576	2.1919892556711306e+24	1.9566807083905783e+24	4.1486699690230506e+24	548390.0	-327.52739274067085	40.58977057908919	1220.0	17086.263606786728	3546.824146270752	618.457501566967	5186.258369684219	8353.181090831757	405.0315388603993	651.0	5483900.0
5490000	1.5	4500.0	423454.9801703357	-324.20090978924367	37.02399980416983	1220.0	0.02247579719395866	43.49230393789072	-16592199479954.055	-0.028282949621560183	646918491448.236	2151509392978.2559	-324566027952.26215	2.2152419466579253e+24	1.9780413637578563e+24	4.193283314195855e+24	549000.0	-315.59964434913354	36.91565552087464	1220.0	17105.494835853577	3550.766416311264	618.4580292052352	5192.014937400818	8362.713482141495	405.0247138913444	650.0	5490000.0
5496100	1.5	4505.0	423639.16136985336	-318.11655873121236	36.83623990353375	1220.0	0.022494668584181046	43.454978132162005	-16586966509856.738	-0.036290400267624416	648999529005.3245	2154641008606.4255	-324650373428.8787	2.2074045781081871e+24	1.971693551836736e+24	4.17909812758238e+24	549610.0	-334.0875879131986	39.527837572313096	1220.0	17125.41332578659	3554.655359506607	618.4678337719772	5197.90726017952	8372.850706100464	404.9958015356596	649.0	5496100.0
5502200	1.5	4510.0	423832.82916026644	-323.6852281615432	38.733558082620874	1220.0	0.022342278386583248	43.75819263806638	-16748547908094.314	-0.1172949692264932	653624669462.6626	2165382625662.7415	-325821128838.29553	2.237062987443689e+24	2.0022547246983275e+24	4.2393177126145286e+24	550220.0	-322.1851066258681	34.09800193949647	1220.0	17144.325507879257	3558.540758371353	618.4782329168214	5203.658560991287	8382.126188516617	404.9968479148249	648.0	5502200.0
5508300	1.5	4515.0	424027.58216597966	-330.08796448683614	38.950601142648665	1220.0	0.022411603971337395	43.61974257973316	-16783548730357.94	0.018513457135098835	655583633649.7314	2172087803554.8333	-327466268947.3052	2.2585755052535477e+24	2.0143508662138663e+24	4.272926371939919e+24	550830.0	-314.08922899727077	37.43239667953501	1220.0	17163.36012983322	3562.473881483078	618.4803238705417	5209.5172209739685	8391.369027376175	404.9956671513362	647.0	5508300.0
5514400	1.5	4520.0	424214.969840971	-319.0522745805948	37.477534998266954	1220.0	0.02245053229474494	43.54237373401043	-16777664097780.246	-0.003241460636013843	655304455124.3539	2174538263783.6584	-327847955177.33777	2.2624033676643836e+24	2.0200215500887603e+24	4.282424918461908e+24	551440.0	-313.33333257902996	38.07396030127856	1220.0	17182.543635845184	3566.451046705246	618.4747725719444	5215.4129247665405	8400.679664373398	404.99137060791077	646.0	5514400.0
5520500	1.5	4525.0	424397.51701504266	-329.7590146849913	36.50943481433428	1220.0	0.022466117669595248	43.51147344222096	-16808390700800.838	-0.03124350126160949	656398292434.6752	2180217121056.7341	-328638266586.22925	2.2723715605413381e+24	2.030946558192494e+24	4.303318115662533e+24	552050.0	-329.110495411868	38.453057402541006	1220.0	17201.323811769485	3570.330462694168	618.4861662171446	5221.130272865295	8409.863076210022	404.9961626879154	645.0	5520500.0
5526600	1.5	4530.0	424587.7795385075	-329.681442677547	38.052504692967766	1220.0	0.02234077220119667	43.76121017636247	-16965670544622.379	-0.08669594554383243	660439965561.7056	2191130584893.272	-330074638383.00287	2.302228887818365e+24	2.0539365404216742e+24	4.3561654235149537e+24	552660.0	-343.9635760534369	38.91106025343424	1220.0	17220.195443868637	3574.2277958393097	618.4944346785518	5226.869386672974	8419.098261356354	404.9987617256384	644.0	5526600.0
5532700	1.5	4535.0	424785.17922025954	-335.20605126219334	39.47993635039943	1220.0	0.022301512571367	43.84000790528907	-17057875863303.549	-0.06876842571330852	664439900744.1829	2200299189043.1997	-331346422424.761	2.3312547892961572e+24	2.081146231895523e+24	4.4124010193016453e+24	553270.0	-321.781475168774	38.1275854792928	1220.0	17239.34057188034	3578.1854836940765	618.4922525914566	5232.583107471466	8428.571980714798	404.99503623851723	643.0	5532700.0
5538800	1.5	4540.0	425015.99685591843	-339.18543407587	46.16352713178351	1220.0	0.021871244581392904	44.72213512031941	-17521365893496.016	-0.2514190078148098	675960117496.4453	2226989632877.9546	-334507042889.8621	2.4338873853473755e+24	2.1746416856970158e+24	4.608529066083049e+24	553880.0	-327.1695771174702	38.240640284425794	1220.0	17258.329659938812	3582.1369976997375	618.4911412999257	5238.367189407349	8437.825472831726	404.99575699112626	642.0	5538800.0
5544900	1.5	4545.0	425191.7123471635	-316.7646854334287	35.143098249018706	1220.0	0.02246202876447711	43.519576147167264	-16982003190183.035	0.30852074509517113	669435698528.5244	2200552898022.818	-332021364850.15094	2.3501897925557616e+24	2.0987126667707157e+24	4.44890245129383e+24	554490.0	-313.22966189248746	34.886906255523854	1220.0	17277.269179821014	3586.061942577362	618.494614849267	5244.099030256271	8447.108206987381	404.9971564900739	641.0	5544900.0
5551000	1.5	4550.0	425371.89106077363	-317.42736303534355	36.03574272202385	1220.0	0.022386017884756543	43.670740689479054	-17015015800617.121	-0.0835596618227295	666517382812.1196	2204962938799.4233	-331538112700.0132	2.3491071723299322e+24	2.1034202264811548e+24	4.4525273924322214e+24	555100.0	-315.2815196790394	35.39689511517026	1220.0	17296.125394821167	3589.991042613983	618.4973649358351	5249.792550563812	8456.341801643372	405.0011372539981	640.0	5551000.0
5557100	1.5	4555.0	425554.6179935034	-321.0571143478322	36.54538654595147	1220.0	0.02238366038896326	43.67544550904066	-17074037673487.111	-0.02150317943487009	669007603194.9634	2211141119798.558	-332686024247.39703	2.3521836162601056e+24	2.1057634640741131e+24	4.4579470808067247e+24	555710.0	-320.9116686213654	42.602885518095235	1220.0	17315.280978918076	3593.914073705673	618.5011534535763	5255.613062620163	8465.75384259224	404.99609393062707	639.0	5557100.0
5563200	1.5	4560.0	425760.77969060285	-331.66702151342355	41.23233941989397	1220.0	0.0220519856817403	44.34739022744921	-17449705228120.125	-0.19411015919730293	677459873509.9794	2233948873644.065	-335537651658.2819	2.4211765634954043e+24	2.1639554093636714e+24	4.585131971914062e+24	556320.0	-334.73053068726375	45.75644672871394	1220.0	17334.45156788826	3597.8240036964417	618.5071859306415	5261.359917879105	8475.267646312714	404.9902331560596	638.0	5563200.0
5569300	1.5	4565.0	425947.60612561327	-323.588778769844	37.36528700208227	1220.0	0.022369725726698198	43.70327496266542	-17240117474797.518	0.12043775898999858	676179267516.8519	2228894288885.927	-335796943929.07526	2.3931223310314473e+24	2.1380719487757943e+24	4.531194272955863e+24	556930.0	-336.22022146469953	37.33591839052538	1220.0	17353.339277744293	3601.7462379932404	618.511092342031	5267.095925807953	8484.4971139431	404.9930785401443	637.0	5569300.0
5575400	1.5	4570.0	426157.81778511324	-337.4058713750071	42.0423318999941	1220.0	0.022014259450535555	44.42510286330219	-17592583712566.582	-0.191826882384351	682297314186.491	2248822004336.473	-337781562720.5248	2.4718917948722504e+24	2.2072486525623195e+24	4.67914044341825e+24	557540.0	-319.870645928445	47.504694530052944	1220.0	17372.35601592064	3605.7172968387604	618.5066150236592	5272.866127490997	8493.772591590881	404.9935582512209	636.0	5575400.0
5581500	1.5	4575.0	426337.88018705253	-318.70078066125177	36.01248038786058	1220.0	0.022384804530898837	43.67316203809827	-17302065168652.576	0.14280134349084272	680050043598.4785	2238951053238.1387	-337184852767.05597	2.4186675166534744e+24	2.160552460425939e+24	4.579219979914468e+24	558150.0	-324.1758034566493	40.11316681316024	1220.0	17391.48215198517	3609.595687866211	618.5180261337765	5278.800007343292	8503.086456775665	404.9880990190563	635.0	5581500.0
5587600	1.5	4580.0	426533.3146407948	-333.77832886339684	39.08689074845704	1220.0	0.0221468652799345	44.15311703756196	-17529856985188.72	-0.13056863333846697	682488118919.9746	2251614550237.588	-338365183952.99677	2.456195769360698e+24	2.1964347208854122e+24	4.6526304914273815e+24	558760.0	-310.66137204099175	33.89402832355664	1220.0	17410.416678905487	3613.453144788742	618.5329961240358	5284.5456302165985	8512.417903900146	404.987661682452	634.0	5587600.0
5593700	1.5	4585.0	426719.7110474868	-320.1957798756957	37.27928133839441	1220.0	0.022334796958622033	43.77318517166838	-17417751160314.975	0.077083318729381	682423198206.3204	2249906210648.1323	-338770742799.1083	2.457364565743911e+24	2.19646945051945e+24	4.6538340190984146e+24	559370.0	-314.93661506463957	33.39784770863183	1220.0	17429.299659729004	3617.3416860103607	618.542618921842	5290.242202281952	8521.715771436691	404.9896481471836	633.0	5593700.0
5599800	1.5	4590.0	426905.091200535	-318.9593307593815	37.07603060963479	1220.0	0.022330993688432662	43.780810650535216	-17414881750999.717	-0.040040955032970095	682251082835.9348	2252168643580.644	-338598452361.65247	2.446272713360649e+24	2.1886434599819372e+24	4.634916169089999e+24	559980.0	-323.0447190629993	35.82409000377095	1220.0	17448.5296959877	3621.328486919403	618.5354375033396	5295.973398208618	8531.22781085968	404.98434320370495	632.0	5599800.0
5605900	1.5	4595.0	427084.9745374635	-316.7408411355676	35.97666738570403	1220.0	0.022349824410956724	43.74308082303154	-17426749532448.73	-0.008423199132084832	683519580891.9081	2255115904292.091	-339083359349.5085	2.451251505651442e+24	2.1946232038390023e+24	4.645874701694051e+24	560590.0	-335.01864679547316	39.910711454468384	1220.0	17467.397899866104	3625.1968309879303	618.548482894077	5301.711757183075	8540.489311695099	404.98617034280113	631.0	5605900.0
5612000	1.5	4600.0	427271.9282537532	-318.03407883041945	37.390743257941644	1220.0	0.022235495540450248	43.973137575496146	-17575953163126.357	-0.095993973864395	687287112955.8035	2266285886776.2373	-340418045005.2192	2.4760992219590815e+24	2.2163746034407997e+24	4.6924738232735913e+24	561200.0	-329.30998967166346	38.8271212158852	1220.0	17486.28895688057	3629.14781498909	618.5474151062509	5307.424509048462	8549.716632843018	404.9897408516956	630.0	5612000.0
5618100	1.5	4605.0	427468.96139932296	-326.5859370994518	39.406629113950586	1220.0	0.022146890224161154	44.153066181230706	-17746440858211.035	-0.09166802103157906	692809048789.1918	2280565117344.3174	-342521047382.4527	2.540898803969837e+24	2.273859143973152e+24	4.814757947470483e+24	561810.0	-341.0651628092147	41.81048686202918	1220.0	17505.174192905426	3633.079850912094	618.5495756268127	5313.159189224243	8558.935152769089	404.9929204268023	629.0	5618100.0
5624200	1.5	4610.0	427667.0870906113	-330.50720157078524	39.625138257667594	1220.0	0.022220584547208492	44.00331653631619	-17759746894005.312	0.014896965613130645	693994701928.0785	2285684354118.5044	-343842700291.35754	2.523156456425973e+24	2.2536247277740442e+24	4.776781187035072e+24	562420.0	-331.595786638183	40.9477205812879	1220.0	17524.41933965683	3636.9705169200897	618.5587673955371	5319.107927322388	8568.340895414352	404.98439071055117	628.0	5624200.0
5630300	1.5	4615.0	427849.9479894401	-321.5416096676289	36.57217976576723	1220.0	0.022298356846230327	43.84635378723236	-17700762341846.03	0.024854209933613182	692502970421.7178	2284382701722.44	-343759929612.5904	2.527131476272879e+24	2.2594479599380588e+24	4.786579442589809e+24	563030.0	-323.0280281725014	34.336861612653934	1220.0	17543.433775901794	3640.905823945999	618.5603552797094	5324.880180597305	8577.64777135849	404.98390073065343	627.0	5630300.0
5636400	1.5	4620.0	428027.0111730416	-326.31592962611023	35.4126367202977	1220.0	0.02231877176410812	43.80533295331903	-17707151894709.273	-0.022381898736367454	692870577638.8197	2288062255466.598	-344135132183.5021	2.519911866218242e+24	2.2521281919539985e+24	4.7720400614798046e+24	563640.0	-329.38656023569047	34.03725702184042	1220.0	17562.227287769318	3644.7701411247253	618.5739875777939	5330.59045958519	8586.866687059402	404.9877747501381	626.0	5636400.0
5642500	1.5	4625.0	428230.3671377868	-332.3794120175103	40.67119294904276	1220.0	0.021923237020938638	44.61370198410532	-18140249384442.977	-0.24109550406698302	703270120733.3765	2313513024407.9224	-346973285339.06915	2.6074106204201567e+24	2.3327327505584938e+24	4.940143387043938e+24	564250.0	-309.45503432296607	34.69727844048192	1220.0	17581.362169742584	3648.781553030014	618.5626536413906	5336.343297719955	8596.237318992615	404.98599327906584	625.0	5642500.0
5648600	1.5	4630.0	428421.4835337833	-320.88733375521764	38.22327919929613	1220.0	0.022230219018217347	43.98381231334312	-17908098113186.848	0.1211352087557316	703057443306.1772	2306204331078.5054	-346833516604.43243	2.5776868718571785e+24	2.305574370234217e+24	4.883261237130049e+24	564860.0	-326.27132097155015	37.62785701620004	1220.0	17600.382437944412	3652.7066078186035	618.565968359922	5342.160506486893	8605.515323638916	404.98503613049985	624.0	5648600.0
5654700	1.5	4635.0	428607.43751478725	-324.1445259718914	37.19079620079144	1220.0	0.022246924435137684	43.95003356151828	-17899873385582.81	0.012034388375086873	700968460744.6039	2307466097190.6123	-346883118224.3674	2.576774660753615e+24	2.3043455902746765e+24	4.881120252445817e+24	565470.0	-330.67073844222955	43.96162875896206	1220.0	17619.28976392746	3656.610028028488	618.5729357690144	5347.91033744812	8614.769398450851	404.9867294070631	623.0	5654700.0
5660800	1.5	4640.0	428791.4424324113	-326.63233761679083	36.80098352481262	1220.0	0.022247835205910036	43.948193419481754	-17956751915820.496	-0.03991773472946201	701855904778.0721	2314904747763.407	-347997250637.2194	2.5771679496843545e+24	2.3026436685762204e+24	4.879811616134289e+24	566080.0	-340.7092008669157	38.92419460766039	1220.0	17638.139620780945	3660.5369081497192	618.575923919461	5353.60120844841	8624.001504182816	404.9907638943315	622.0	5660800.0
5666900	1.5	4645.0	428983.63809597964	-326.04125612438645	38.43913271366526	1220.0	0.02211783324293612	44.21238536416649	-18121908648802.184	-0.10327039265730334	706057765938.3606	2325894488628.039	-349373598763.6462	2.6337645355893344e+24	2.3554470357077957e+24	4.989211573187161e+24	566690.0	-316.6111830079695	38.26370103164981	1220.0	17657.255327939987	3664.4872641563416	618.5749428499831	5359.301253318787	8633.466810464859	404.98777469678646	621.0	5666900.0
5673000	1.5	4650.0	429170.5502991792	-324.94128445777204	37.38244063991271	1220.0	0.02221547016975666	44.01367706191354	-18076991269689.91	0.04412532678393066	707850822088.6027	2327205003210.283	-349888914509.2197	2.6272106984853744e+24	2.349257069608357e+24	4.976467766676195e+24	567300.0	-328.9062965918065	36.057809575328925	1220.0	17676.20485186577	3668.406907081604	618.57914279342	5365.068301200867	8642.729643583298	404.9887086008657	620.0	5673000.0
5679100	1.5	4655.0	429361.1863996563	-327.9255498995362	38.12722009540935	1220.0	0.022151481421857896	44.14370759028574	-18189003124964.28	-0.0725309431552887	710157241817.3903	2337817464711.1333	-351127244303.1085	2.6365069760333315e+24	2.3565394824631622e+24	4.993046460859032e+24	567910.0	-331.3696518994087	39.77727597758006	1220.0	17695.060399770737	3672.275609254837	618.5919145815288	5370.815522193909	8651.969268321991	404.9908833972104	619.0	5679100.0
5685200	1.5	4660.0	429545.1513061071	-328.89442644182316	36.7929812901623	1220.0	0.022212269054949878	44.02016419511881	-18182986457759.477	0.005029411687225588	710662876230.5044	2340383913131.2275	-351900145428.9841	2.6573274236507565e+24	2.3735351737064365e+24	5.030862591923342e+24	568520.0	-316.04370152447063	40.746083241614045	1220.0	17713.88473391533	3676.1218383312225	618.6084411805894	5376.548922300339	8661.213973283768	404.9933057202731	618.0	5685200.0
5691300	1.5	4665.0	429720.46393561235	-327.65666940714993	35.0625259010487	1220.0	0.022246731847825513	43.950422688613656	-18172002768553.58	0.002469958181752564	710824370041.7052	2342256592728.134	-352160112505.70447	2.662130537400998e+24	2.3779503695336253e+24	5.040080908115889e+24	569130.0	-327.12100760398016	47.215118361701855	1220.0	17733.028991937637	3680.0346553325653	618.613739601936	5382.386404275894	8670.607932329178	404.9884219461592	617.0	5691300.0
