Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/estep_loss	estep/dual0	estep/dual1	estep/estep_time	mstep/mstep_kl_mu	mstep/mstep_kl_std	mstep/mstep_loss_kl	mstep/mstep_loss_mle	mstep/mstep_loss_total	mstep/mstep_dual_mu	mstep/mstep_dual_std	mstep/entropy	mstep/mstep_time	loss/loss_q0	estep/val_q0	loss/loss_q1	estep/val_q1	estep/thres_q1	loss/q_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
3397700	1.5	2785.0	147081.96632943492	-400.67906523379753	1.690813340415696	1220.0	-18.272723412122893	2.4403959680776115	20.0	8994.993495037908	0.0007324460318502182	7.697873401501388e-05	0.0	-0.00715160010932166	-0.00715160010932166	0.0	0.0	-0.501997209169337	1829.5079776548946	5.987178444666942	-17.74215967147077	0.0020129236519350036	0.09334083256296442	0.06147540983485068	5.989191356545594	339770.0	-349.67194676469893	1.0264820037705067	1220.0	18508.155943870544	1980.79851436615	686.1273320547203	3119.8022260665894	13407.555203437805	205.5803545420078	199443.0	3397700.0
3403800	1.5	2790.0	147092.05609958354	-387.56470233397647	2.0179540297273273	1220.0	-18.142526639094132	2.124380462091478	20.0	9010.856460665484	0.0006203820737370783	9.24321994582405e-05	0.0	-0.007093901395965668	-0.007093901395965668	0.0	0.0	-0.4961292423674317	1832.7186102902301	5.699476737858814	-17.59484100810817	0.0017466238585107981	0.09371738811863257	0.06147540983485068	5.7012233646678245	340380.0	-347.13653580011845	1.2351835227418602	1220.0	18541.04867386818	1984.4301991462708	686.101229756403	3125.307438135147	13431.311036586761	205.58545847974983	199442.0	3403800.0
3409900	1.5	2795.0	147099.9612449697	-391.2131792501817	1.581029077228492	1220.0	-18.095257394821914	2.3670085439916506	20.0	9026.874437183627	0.0006331170980703346	0.0001258122194634721	0.0	-0.007015907797212413	-0.007015907797212413	0.0	0.0	-0.49644151752600885	1835.943543348938	5.592966095639065	-17.610780032736347	0.0017395768267843025	0.09037135466933252	0.06147540983485068	5.59470567156057	340990.0	-344.66667856307066	1.4217433072721173	1220.0	18573.78365302086	1987.896716117859	686.1322265593668	3130.864576101303	13455.022360801697	205.59045247155854	199441.0	3409900.0
3416000	1.5	2800.0	147116.4738202019	-383.87815927370656	3.3025150464435553	1220.0	-18.456108254291976	2.4368449293199124	20.0	9042.798063492786	0.0007129595796749386	0.00013385336086550934	0.0	-0.007027875309949359	-0.007027875309949359	0.0	0.0	-0.503049020634078	1839.16704106018	5.844763615190007	-17.66272353656956	0.0021051572295350458	0.10610123944209246	0.06147540983485068	5.846868772096328	341600.0	-341.2674682124935	2.0105923008489848	1220.0	18606.52791595459	1991.4833443164825	686.1217312711075	3136.36363697052	13478.680934667587	205.59680025361558	199440.0	3416000.0
3422100	1.5	2805.0	147126.45638692073	-386.65257218333204	1.9965133437676232	1220.0	-18.33133396398824	2.483328050472696	20.0	9058.681920463529	0.0007275951550925175	0.00011178395695617957	0.0	-0.006809469756238982	-0.006809469756238982	0.0	0.0	-0.48453662791213065	1842.3864637488236	6.207580331016758	-17.546282735418103	0.0018508808513899079	0.10607907259684117	0.06147540983485068	6.209431207375453	342210.0	-347.0278897876744	1.380899483691361	1220.0	18639.231526851654	1994.931728363037	686.1588196420219	3141.9999170303345	13502.299881458282	205.6019202628604	199439.0	3422100.0
3428200	1.5	2810.0	147139.2918470628	-388.71775857143666	2.5670920284128043	1220.0	-18.5879515569718	2.3267537699371057	20.0	9074.652776210423	0.00078692350707868	0.00014139290414292538	0.0	-0.007126072930175897	-0.007126072930175897	0.0	0.0	-0.49430960248850375	1845.5994284508652	5.940670366560824	-17.809814434364196	0.0016886348638599567	0.10536867559689	0.06147540983485068	5.9423590000535595	342820.0	-351.43529893433947	1.1767055808955924	1220.0	18672.071726083755	1998.4022562503815	686.1881764349806	3147.5208761692047	13526.14859366417	205.6056110625455	199438.0	3428200.0
3434300	1.5	2815.0	147154.8024856148	-379.93286157436074	3.102127710404729	1220.0	-18.70351808891923	2.811580978065239	20.0	9090.607162187924	0.0006843027074656218	8.830396195140766e-05	0.0	-0.006517260755816873	-0.006517260755816873	0.0	0.0	-0.48819661970693073	1848.8397143293594	5.670800181148483	-17.598848045849415	0.002862522504903131	0.122724287224109	0.06147540983485068	5.673662695142091	343430.0	-358.94549786521134	1.007837118550789	1220.0	18704.931256055832	2001.8705141544342	686.218209562991	3153.1779792308807	13549.882762670517	205.60902298491285	199437.0	3434300.0
3440400	1.5	2820.0	147161.29689963386	-390.1089654377856	1.2988828038094633	1220.0	-18.315735315104007	2.511423404099512	20.0	9106.480830884759	0.000623847379577709	0.00011037654113635169	0.0	-0.006586986761320701	-0.006586986761320701	0.0	0.0	-0.4817465586435112	1852.0762967570874	5.684742941133301	-17.551100183705806	0.0020177609275274563	0.10470249956992801	0.06147540983485068	5.686760702387234	344040.0	-358.786458019471	0.9590858830697915	1220.0	18737.49097275734	2005.3139281272888	686.2566407670446	3158.6611251831055	13573.515919446945	205.61580186626978	199436.0	3440400.0
3446500	1.5	2825.0	147173.59413618885	-390.05734542727157	2.459447310997319	1220.0	-17.951249685443837	2.8746521953676574	20.0	9122.466427571255	0.0005624038008143728	8.304769986263316e-05	0.0	-0.006555498863682988	-0.006555498863682988	0.0	0.0	-0.48246966287737963	1855.310882043056	5.671315890501758	-17.46706004846293	0.0015912464235386357	0.09100120945177116	0.06147540983485068	5.672907143049553	344650.0	-355.38029370134007	0.9959079992976196	1220.0	18770.374188899994	2008.7658910751343	686.292019455858	3164.1888189315796	13597.41947889328	205.6186935502633	199435.0	3446500.0
3452600	1.5	2830.0	147182.61429527527	-393.7854918598142	1.8040318172828886	1220.0	-18.237011579607387	2.699020938795124	20.0	9138.404602860226	0.0005097158336210381	9.745000479895561e-05	0.0	-0.006912135017547206	-0.006912135017547206	0.0	0.0	-0.49088954889505654	1858.5038959753297	5.864775051054409	-17.677579379472544	0.002051104452641351	0.09492768166495144	0.06147540983485068	5.866826159055117	345260.0	-356.3456560627045	1.0456915589317028	1220.0	18802.996123075485	2012.240151166916	686.3196717345704	3169.7021067142487	13621.05386519432	205.6250478403892	199434.0	3452600.0
3458700	1.5	2835.0	147191.37223163087	-390.0584370066875	1.7515872711211873	1220.0	-18.430305566944057	2.1619588638915372	20.0	9154.451391934172	0.0005539222748055062	0.00016009438760029006	0.0	-0.0066029380477838975	-0.0066029380477838975	0.0	0.0	-0.47341495035826925	1861.7297693717678	5.943839794348492	-17.967528421370716	0.0015765751760451069	0.08898359850415438	0.06147540983485068	5.945416377851217	345870.0	-359.02173020577595	1.0508596320652046	1220.0	18835.96861100197	2015.6875960826874	686.356359333	3175.2104597091675	13645.070555210114	205.62676669505083	199433.0	3458700.0
3464800	1.5	2840.0	147197.08445505222	-390.4159552248482	1.142444684267536	1220.0	-17.920198196661296	1.8934513344139359	20.0	9170.397044066143	0.0006480877839972804	0.00011957444929991097	0.0	-0.006869558477106305	-0.006869558477106305	0.0	0.0	-0.4700859650236663	1864.9315195079707	5.450135075362009	-17.657226915828534	0.0011565525715714548	0.07861004306888976	0.06147540983485068	5.451291634801958	346480.0	-356.6017975802031	1.0592419656828513	1220.0	18868.488228082657	2019.0997450351715	686.4049205136511	3180.741974592209	13668.646508455276	205.63357557373706	199432.0	3464800.0
3470900	1.5	2845.0	147205.25276547472	-387.36312736400293	1.6336620845035508	1220.0	-17.63109426029394	2.322004890441894	20.0	9186.396201989692	0.00097478330392986	0.00012006429462983731	0.0	-0.007017232644844992	-0.007017232644844992	0.0	0.0	-0.4822719975084554	1868.1534225776554	5.865988832712172	-17.513942444910764	0.0009642098666995119	0.07190494294904304	0.06147540983485068	5.8669530358470885	347090.0	-352.89174485925713	1.241402967563058	1220.0	18901.411317825317	2022.596637248993	686.4245566473198	3186.2317695617676	13692.582911014557	205.6364777791071	199431.0	3470900.0
3477000	1.5	2850.0	147216.75011295243	-399.00115863951703	2.2994694955432897	1220.0	-18.208294813750197	2.5191558986413662	20.0	9202.36968729965	0.0007196131071246835	8.40706210659787e-05	0.0	-0.007479014812127041	-0.007479014812127041	0.0	0.0	-0.5213545022837701	1871.3751680225625	5.7776470846328545	-17.80293461533844	0.0012274310718238986	0.08694305138998347	0.06147540983485068	5.778874507106729	347700.0	-347.625760547368	1.5954475638653203	1220.0	18934.02277493477	2026.0768795013428	686.4497660830635	3191.759462594986	13716.18643283844	205.6429575480889	199430.0	3477000.0
3483100	1.5	2855.0	147228.24762519303	-386.7723289514535	2.2995024481228326	1220.0	-18.556286921266626	2.3286418420369484	20.0	9218.412478168657	0.0005289376663119475	0.00010688980262665481	0.0	-0.008012679247777212	-0.008012679247777212	0.0	0.0	-0.5508932029034513	1874.6440325565034	5.720202504220556	-17.918312225967142	0.0017935224933994425	0.0984818717739621	0.06147540983485068	5.721996033777952	348310.0	-344.67565397572264	2.0059973463772827	1220.0	18967.170182704926	2029.530910730362	686.4837547601669	3197.270450592041	13740.368821382523	205.64258950556487	199429.0	3483100.0
3489200	1.5	2860.0	147234.31091453484	-395.452104650578	1.2126578683612634	1220.0	-18.168038032094003	2.001402671610724	20.0	9234.476022530373	0.0007750488694895107	0.00010583733616885348	0.0	-0.008077372106261655	-0.008077372106261655	0.0	0.0	-0.5538870638511226	1877.8999752232305	5.512088400223211	-17.705058150994976	0.0012321851259912365	0.08878824343813244	0.06147540983485068	5.51332058574333	348920.0	-347.9421957831425	1.7373315389264692	1220.0	18999.754443883896	2032.9748356342316	686.5210407607366	3202.803784608841	13763.975823640823	205.64892575745284	199428.0	3489200.0
3495300	1.5	2865.0	147250.06754865183	-382.33284843181116	3.1513268233947254	1220.0	-18.24826044645465	2.5620155791767307	20.0	9250.388713622076	0.0006873222364477243	0.00010087143183212551	0.0	-0.00787705937681956	-0.00787705937681956	0.0	0.0	-0.5511118661062645	1881.128597648025	5.664272812937128	-17.612773621668598	0.002563476247701516	0.09886594523416187	0.06147540983485068	5.666836301225131	349530.0	-354.31568490809946	1.3418659101986832	1220.0	19032.629317760468	2036.4136934280396	686.5599089772596	3208.302646636963	13787.912977695465	205.65166253810028	199427.0	3495300.0
3501400	1.5	2870.0	147266.22348558134	-385.8377808419486	3.231187385903989	1220.0	-19.022861057031346	2.487459286900817	20.0	9266.39085833754	0.0006837199007499232	0.0001137238211517573	0.0	-0.007798776919972602	-0.007798776919972602	0.0	0.0	-0.5475944009227836	1884.3641329065715	5.525797067509319	-17.716177576096353	0.00356752818877824	0.1320747632716523	0.06147540983485068	5.529364607373224	350140.0	-357.0042181290299	1.2601391416953638	1220.0	19065.285525798798	2039.9106533527374	686.5790899704753	3213.8674445152283	13811.507427930832	205.65773301512914	199426.0	3501400.0
3507500	1.5	2875.0	147274.00211747055	-391.80679594965864	1.555726377839314	1220.0	-18.674021445727732	2.233840728783217	20.0	9282.304538134676	0.0007129465085840752	0.0001464240857949632	0.0	-0.007791964775170819	-0.007791964775170819	0.0	0.0	-0.5442193678900845	1887.584809451807	5.274290749088664	-17.646658370533945	0.0024687693938593835	0.11761139462717231	0.06147540983485068	5.276759518560815	350750.0	-357.09423730409674	1.1092421640478691	1220.0	19098.19246196747	2043.3934962749481	686.6029487505131	3219.372549533844	13835.426416158676	205.66058896711104	199425.0	3507500.0
3513600	1.5	2880.0	147285.73599947515	-387.2892266483133	2.3467764009208416	1220.0	-18.304168207137277	2.2383525694002877	20.0	9298.350418858046	0.0007256106040228181	0.00011270132724989627	0.0	-0.007934109931601745	-0.007934109931601745	0.0	0.0	-0.5569650339695517	1890.8225856800573	5.626948465773318	-17.612512574430376	0.002316029274408687	0.10079601699577978	0.06147540983485068	5.62926450019977	351360.0	-355.4938376289067	1.0294244803496126	1220.0	19130.769847869873	2046.8139762878418	686.647646675222	3224.884790658951	13859.07108092308	205.66665158885294	199424.0	3513600.0
3519700	1.5	2885.0	147309.052763919	-382.09207214410674	4.663352888772743	1220.0	-19.012535830013086	3.3615582942962607	20.0	9314.20694296243	0.0005731656638865808	7.94995906304751e-05	0.0	-0.007534764673595211	-0.007534764673595211	0.0	0.0	-0.5510467264251623	1894.017981673068	5.640195270835379	-17.616783737745443	0.004002717637874905	0.13843958273407866	0.06147540983485068	5.644197982354248	351970.0	-352.5933926801467	1.019775771779531	1220.0	19163.592340946198	2050.3697962760925	686.6468685585446	3230.3870277404785	13882.835516929626	205.67137433131825	199423.0	3519700.0
3525800	1.5	2890.0	147320.06769600738	-387.04970610404627	2.2029864176778	1220.0	-19.137433148993832	3.338571031758041	20.0	9330.181169633774	0.0006736650676862524	6.369721472690826e-05	0.0	-0.007411701073221191	-0.007411701073221191	0.0	0.0	-0.5417917892123107	1897.254850964468	5.485760492770398	-17.571859919438598	0.004337816851186855	0.1464447454473033	0.06147540983485068	5.490098306585531	352580.0	-358.2999473014814	1.04972517926696	1220.0	19196.258369922638	2053.8239271640778	686.6800904142602	3235.9211707115173	13906.513272047043	205.67673814202018	199422.0	3525800.0
3531900	1.5	2895.0	147326.86602621968	-396.20146563445417	1.35966604245889	1220.0	-18.405948482575976	2.457454966717077	20.0	9346.100666476083	0.0006473717370622053	7.971962627603619e-05	0.0	-0.007670244060339377	-0.007670244060339377	0.0	0.0	-0.5431340358601728	1900.4440236908474	5.348379173142011	-17.73431068326607	0.001824767392254665	0.09985020794585099	0.06147540983485068	5.350203929084251	353190.0	-353.343655957318	1.267687712988735	1220.0	19229.106155872345	2057.364056110382	686.6844960200872	3241.4649164676666	13930.277183294296	205.68093670874313	199421.0	3531900.0
3538000	1.5	2900.0	147342.85690053448	-379.24921470341224	3.1981748629618396	1220.0	-18.42760768327556	2.3258532006232486	20.0	9362.089476226989	0.0006373604048677088	7.382754835712368e-05	0.0	-0.007537661307323419	-0.007537661307323419	0.0	0.0	-0.524238233720182	1903.688007398513	5.658224703151667	-17.65580652424545	0.002149767016364094	0.10474658461257083	0.06147540983485068	5.660374480485915	353800.0	-354.88468693737457	1.1834244707618284	1220.0	19261.915266036987	2060.801396369934	686.7231371702534	3247.068039417267	13954.045830249786	205.68435432771668	199420.0	3538000.0
3544100	1.5	2905.0	147357.36519664666	-382.4644709706696	2.901659222436437	1220.0	-18.81746401552293	2.42838680079726	20.0	9377.948710274703	0.0007575216547101278	7.908878080760591e-05	0.0	-0.007776317751554202	-0.007776317751554202	0.0	0.0	-0.5474277340700143	1906.9039069590028	5.257759200940367	-17.6892517762106	0.0031049615599512766	0.12265008501097797	0.06147540983485068	5.260864156289178	354410.0	-358.5368934754081	1.2543422692631299	1220.0	19294.43946290016	2064.2658381462097	686.7526332137024	3252.6192932128906	13977.554331541061	205.69148501837049	199419.0	3544100.0
3550200	1.5	2910.0	147371.67455259527	-379.65877187804074	2.861871189723341	1220.0	-18.741155175693702	2.4316873951036415	20.0	9393.823639930271	0.0007740243496449633	0.00010403467659059838	0.0	-0.008027837304283915	-0.008027837304283915	0.0	0.0	-0.5533310820943987	1910.1145675831158	5.453283170403031	-17.531728681970826	0.002671060276448682	0.12667729762978241	0.06147540983485068	5.455954226314041	355020.0	-357.11452612903986	1.190397151271766	1220.0	19327.230947971344	2067.672304868698	686.8012869622386	3258.254275083542	14001.304368019104	205.69471522487333	199418.0	3550200.0
3556300	1.5	2915.0	147377.64136622922	-396.9756457844901	1.1933627267899491	1220.0	-18.29413107887643	1.958373814918957	20.0	9409.70773781752	0.0009494658819467523	8.656350746903497e-05	0.0	-0.008026479833308996	-0.008026479833308996	0.0	0.0	-0.5472511243441553	1913.3218306052872	5.535240213499689	-17.520331348356653	0.002067568879736755	0.10455373327751628	0.06147540983485068	5.537307781420768	355630.0	-355.83001651567224	1.3014248963067037	1220.0	19359.797743082047	2071.1235258579254	686.8349387372957	3263.7689831256866	14024.905234098434	205.70114025614401	199417.0	3556300.0
3562400	1.5	2920.0	147398.084593969	-379.6139749892024	4.088645547956	1220.0	-18.471871995144184	2.343282257924311	20.0	9425.714379354002	0.0007736273048007591	8.456810438608537e-05	0.0	-0.008421585686527734	-0.008421585686527734	0.0	0.0	-0.5791271383797779	1916.5616872482615	5.309672694421201	-17.4597385578468	0.0028538958292614793	0.11727533066859024	0.06147540983485068	5.312526585234973	356240.0	-352.19130035987007	1.0635787552956768	1220.0	19393.239712953568	2074.751538038254	686.809949950608	3269.3375589847565	14049.150615930557	205.69924834200603	199416.0	3562400.0
3568500	1.5	2925.0	147410.61018962594	-381.76977404045476	2.5051191313893466	1220.0	-19.089982143777306	2.7201155068444463	20.0	9441.805231734188	0.0006712297005073131	8.775843211953511e-05	0.0	-0.007992608575856503	-0.007992608575856503	0.0	0.0	-0.5697594496772668	1919.843218518866	5.325932812153316	-17.675038161043254	0.004431104531309369	0.13814839318883215	0.06147540983485068	5.3303639076772305	356850.0	-356.15535006424386	1.0840835187991764	1220.0	19425.847218751907	2078.187427997589	686.8485396311694	3274.8680748939514	14072.791715860367	205.70497940603394	199415.0	3568500.0
3574600	1.5	2930.0	147415.50663658752	-393.97611871607205	0.9792893923185944	1220.0	-18.032183362616863	2.3239434842203477	20.0	9457.924671326706	0.0006928841527370112	9.235669648824411e-05	0.0	-0.007913740420381007	-0.007913740420381007	0.0	0.0	-0.5608234943211317	1923.1073671716158	5.16172726760145	-17.584282548310327	0.001914966234710204	0.0886024633941592	0.06147540983485068	5.163642229506224	357460.0	-355.7205179416817	1.0310153054099946	1220.0	19459.048446893692	2081.6421887874603	686.8807750446632	3280.3517060279846	14097.054552078247	205.70388623633153	199414.0	3574600.0
3580700	1.5	2935.0	147423.67684614315	-391.96461388344613	1.634041911127731	1220.0	-17.645933360740774	2.2114298841992364	19.99855681872759	9474.012837048822	0.0007415499439301757	9.922536498424216e-05	0.0	-0.008326373716289573	-0.008326373716289573	0.0	0.0	-0.5744127970066718	1926.3531086022729	5.628230397134537	-17.634126202004847	0.0009971264348752787	0.06654393857986207	0.06147540983485068	5.629227513465726	358070.0	-351.9054119446922	0.9307885221538255	1220.0	19491.76946091652	2085.092069864273	686.9145112106406	3285.9029500484467	14120.7744410038	205.7084140503821	199413.0	3580700.0
3586800	1.5	2940.0	147433.80960834652	-388.20405088902123	2.026552440672437	1220.0	-18.03705503119798	2.5809886625555705	19.999406845843197	9490.079410661643	0.0006400615192686647	0.00010450183944471302	0.0	-0.008159705065477064	-0.008159705065477064	0.0	0.0	-0.5702240450826827	1929.6011007219056	5.546850100208499	-17.795568753852198	0.0015335345759340871	0.07897878758242871	0.06147540983485068	5.5483836299083285	358680.0	-349.79387506930294	0.8745840162160372	1220.0	19524.8523209095	2088.5746219158173	686.9373901919547	3291.406807899475	14144.870891094208	205.70904306066475	199412.0	3586800.0
3592900	1.5	2945.0	147442.2361497768	-396.74754717734885	1.6853082860571877	1220.0	-17.926421356201182	2.0715161782796274	20.0	9506.068844097554	0.0007002141812842977	0.00011235727798804405	0.0	-0.008571405406443973	-0.008571405406443973	0.0	0.0	-0.6005925645471598	1932.8390465408079	5.35355774374281	-17.56260650040675	0.0014414480463677988	0.08381019216336187	0.06147540983485068	5.354999193891147	359290.0	-349.28926001810544	0.8389892946917864	1220.0	19557.412237882614	2092.0126428604126	686.9748158094153	3296.918846130371	14168.48074889183	205.71530473451116	199411.0	3592900.0
3599000	1.5	2950.0	147452.05971756793	-391.60884656697164	1.9647135582222812	1220.0	-17.922969668028795	2.062901397806696	20.0	9522.174912929131	0.0009706179882697566	0.000142169915918322	0.0	-0.008743959590868993	-0.008743959590868993	0.0	0.0	-0.6005414971318402	1936.0716027994624	5.516470503318507	-17.572391359923348	0.0014699637802073455	0.08362029428731219	0.06147540983485068	5.517940472286258	359900.0	-351.2853436661708	0.9742940226194652	1220.0	19590.885964870453	2095.4591529369354	687.0093353918629	3302.4501893520355	14192.976622581482	205.71090026481352	199410.0	3599000.0
3605100	1.5	2955.0	147468.62505003138	-392.59061398625295	3.3130664926921574	1220.0	-18.547709391547055	2.3378943925998246	20.0	9538.320033739426	0.0007536877586733419	0.00010693443072654433	0.0	-0.00895039088824634	-0.00895039088824634	0.0	0.0	-0.6047087089387603	1939.346345042792	5.706870285995675	-17.79200523095053	0.002658007722910969	0.10441121684356792	0.06147540983485068	5.709528296501911	360510.0	-348.68448087464225	0.922838167066627	1220.0	19623.39056611061	2098.907997608185	687.0429774164851	3307.964665412903	14216.517903089523	205.71791411859516	199409.0	3605100.0
3611200	1.5	2960.0	147479.75497518026	-393.1314285672297	2.2259850297767523	1220.0	-19.064687278622497	1.9712541476624912	20.0	9554.254170802373	0.0008082335024497658	0.00010286961800464601	0.0	-0.008893264516745311	-0.008893264516745311	0.0	0.0	-0.6054262293075203	1942.5688987829647	5.492412106228657	-17.891011705554895	0.0027678425195741415	0.12430231275617104	0.06147540983485068	5.4951799603270715	361120.0	-352.5162123631219	0.8699649164772499	1220.0	19656.528314113617	2102.3676085472107	687.0729905309815	3313.5238075256348	14240.636898040771	205.71761080294155	199408.0	3611200.0
3617300	1.5	2965.0	147487.2956816413	-393.2752642909597	1.5081412922059458	1220.0	-18.58557237875267	2.385208699546877	20.0	9570.228677198147	0.0006591809353804059	0.0001068681659802916	0.0	-0.00861917344049825	-0.00861917344049825	0.0	0.0	-0.6004359431992293	1945.814994416863	5.444748527495585	-17.90621918850256	0.0019861894614849477	0.10010291802101443	0.06147540983485068	5.446734718025712	361730.0	-351.6068678870499	0.8294260563342334	1220.0	19688.99818110466	2105.8340137004852	687.1006881769347	3319.088556289673	14264.075611114502	205.72520199212966	199407.0	3617300.0
3623400	1.5	2970.0	147495.245569783	-390.95486496433807	1.5899776283446823	1220.0	-17.983145693481948	2.103343300936656	20.0	9586.042632627094	0.0007555471937654944	0.00010252872512477349	0.0	-0.008868502457740676	-0.008868502457740676	0.0	0.0	-0.6007379207454742	1948.9793468342446	5.682270886956673	-17.782692396445327	0.001232435806872911	0.0759113555865697	0.06147540983485068	5.683503315096995	362340.0	-345.9426314483872	0.9967322086193307	1220.0	19721.800527095795	2109.37974858284	687.1024532086905	3324.6052942276	14287.815484285355	205.72981111265102	199406.0	3623400.0
3629500	1.5	2975.0	147504.2417545692	-388.5839481162724	1.7992369572417863	1220.0	-18.091674831265316	1.9761264978862207	20.0	9601.942827404526	0.000814531239648503	0.00011836845011709906	0.0	-0.008706517295518763	-0.008706517295518763	0.0	0.0	-0.5954491786597692	1952.1860152318827	5.480114524286306	-17.85893868931006	0.0013777817380123153	0.07749712431772815	0.06147540983485068	5.481492299134617	362950.0	-343.1285556644829	1.4401976764613975	1220.0	19754.240149974823	2112.8286406993866	687.1357061495656	3330.126269340515	14311.285239934921	205.7375056463988	199405.0	3629500.0
3635600	1.5	2980.0	147516.05830442777	-385.89701942615324	2.363309971712741	1220.0	-18.369775901856958	2.22645126424852	20.0	9617.69685966226	0.000841311528872256	0.00011250353723642274	0.0	-0.008428023366680271	-0.008428023366680271	0.0	0.0	-0.5959204813999837	1955.3458008543398	5.659314083369056	-17.83612746567023	0.0019316710678662084	0.0923972282375468	0.06147540983485068	5.661245752455759	363560.0	-351.29919986970367	1.2806386887528594	1220.0	19787.030502080917	2116.52876663208	687.0872831622577	3335.664365530014	14334.837369918823	205.74401646483042	199404.0	3635600.0
3641700	1.5	2985.0	147532.88325162727	-384.0957758322232	3.3649894398989715	1220.0	-18.736509767125852	2.6878199909554166	20.0	9633.627924912485	0.0005276192966552805	9.201709085647925e-05	0.0	-0.008646701706275649	-0.008646701706275649	0.0	0.0	-0.6082948581483515	1958.5566183684298	5.607170983904702	-17.776966642160904	0.0032864157171522976	0.1149453930923197	0.06147540983485068	5.6104573981683785	364170.0	-353.72831954294054	1.3094812714917938	1220.0	19819.74901986122	2119.985301733017	687.1179714355627	3341.200603246689	14358.563114881516	205.74850930185858	199403.0	3641700.0
3647800	1.5	2990.0	147545.73359961642	-382.72100717153523	2.5700695978311447	1220.0	-18.870434223237563	2.4399426843299223	20.0	9649.558629483075	0.0006010558048967415	8.785214340008908e-05	0.0	-0.00867908824703725	-0.00867908824703725	0.0	0.0	-0.605476481760623	1961.7750965833657	5.356566106442551	-17.686788673088213	0.003293274560958515	0.1261928712368988	0.06147540983485068	5.359859379490871	364780.0	-353.63052793437254	1.2141213133579947	1220.0	19852.710954904556	2123.58944272995	687.1007976590095	3346.6745252609253	14382.446986913681	205.7518753817019	199402.0	3647800.0
3653900	1.5	2995.0	147552.2256250431	-395.75266101527427	1.2984050853364886	1220.0	-18.269395535891192	2.0817821303351973	20.0	9665.631152532538	0.0007450237806014984	0.00012098401670389976	0.0	-0.00845661279268287	-0.00845661279268287	0.0	0.0	-0.5893190800288661	1965.0435463514486	5.324514948149192	-17.517408843118652	0.0022332331863209034	0.10357370285592121	0.06147540983485068	5.326748176676328	365390.0	-355.1515617578407	1.1620935185607912	1220.0	19885.49016904831	2127.0401985645294	687.1332290693705	3352.244829416275	14406.205141067505	205.75557022561804	199401.0	3653900.0
3660000	1.5	3000.0	147558.3535876527	-393.6198308732376	1.2255925219237507	1220.0	-17.90212874334369	1.9002927899360667	20.0	9681.470695356851	0.0009241054937282583	9.92615335071307e-05	0.0	-0.008996248767390603	-0.008996248767390603	0.0	0.0	-0.6106912736277113	1968.2556399306316	5.39142343353053	-17.610765993399696	0.00110630307521444	0.07948425510501277	0.06147540983485068	5.3925297240741905	366000.0	-351.54172161056766	0.996067183118594	1220.0	19918.09163594246	2130.553124666214	687.1455036960693	3357.751452445984	14429.787058830261	205.76202815694688	199400.0	3660000.0
3666100	1.5	3005.0	147564.3580557742	-393.79850122629136	1.2008936243015733	1220.0	-17.844451019412173	1.8197981437698731	20.0	9697.369545789628	0.0006914532542112761	7.38442125424864e-05	0.0	-0.009251147594501376	-0.009251147594501376	0.0	0.0	-0.6258189365145616	1971.4494884690287	4.850050943210479	-17.767242910041194	0.0007858731217833129	0.06894383775528336	0.06147540983485068	4.850836810518478	366610.0	-351.1456997690348	1.2089174442473525	1220.0	19950.76494193077	2133.9752044677734	687.186991174876	3363.3287177085876	14453.46101975441	205.76658612585896	199399.0	3666100.0
3672200	1.5	3010.0	147571.99737113414	-389.1866637131482	1.527863071987794	1220.0	-17.968439052144046	2.093904139761064	19.999999090100925	9713.617313656647	0.000678033886830891	8.862943361803397e-05	0.0	-0.009110048288559611	-0.009110048288559611	0.0	0.0	-0.6157995286962539	1974.7491372722088	4.992590535615303	-17.87378535192518	0.0009680924973866634	0.07034108297380261	0.06147540983485068	4.993558623995942	367220.0	-347.40010532176365	1.3154085528808352	1220.0	19984.481922864914	2137.418547153473	687.2215093090657	3368.8673968315125	14478.195978879929	205.75934105762173	199398.0	3672200.0
3678300	1.5	3015.0	147583.97606248735	-390.63209647987424	2.3957382706398995	1220.0	-18.15393634233317	2.4094276817118536	20.0	9729.92568002958	0.000785569096204527	9.113488104347079e-05	0.0	-0.008646031651172597	-0.008646031651172597	0.0	0.0	-0.5956962787958447	1978.0486274656698	4.943719702959055	-17.71200406903127	0.001851649568311214	0.08835212337921876	0.06147540983485068	4.945571353298723	367830.0	-351.3228977593385	1.0664735359164632	1220.0	20017.499847888947	2140.829081296921	687.2664487109217	3374.5776839256287	14502.093082666397	205.75978872274237	199397.0	3678300.0
3684400	1.5	3020.0	147591.4290516851	-397.7533656855414	1.4905978395481172	1220.0	-18.308345446039407	2.225427435265213	20.0	9745.883741430382	0.0009953988126892269	9.096525781253573e-05	0.0	-0.008703799753594903	-0.008703799753594903	0.0	0.0	-0.5969687628880387	1981.282942805526	5.125360082212046	-17.695812805363385	0.0019292530897607799	0.09669580685554963	0.06147540983485068	5.127289332327296	368440.0	-351.4157121455132	0.930918690690593	1220.0	20050.178530931473	2144.284481048584	687.2968643038033	3380.0870728492737	14525.806977033615	205.76464876514208	199396.0	3684400.0
