Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/nu_loss	loss/nu_value	loss/actor_loss	loss/kl	loss/entropy	loss/vf0	loss/vf1	loss/vf_total	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
16299200	1.5	13360.0	4247524.315134186	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.015173586019800305	0.054353605431679955	-4.183309981163512	9.661651960749033e-09	0.6756431377948597	0.6756431377948597	87326.0	0.0	333.04063900525364	1220.0	18511.552804231644	2403.0887632369995	678.2604225590367	14026.218350410461	2082.2456905841827	1011.8407291048948	882.0	16299200.0
16323600	1.5	13380.0	4254185.127914292	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.011646717028850888	0.020354000910909695	-4.186111998050771	9.48266453539517e-09	0.6856714005165911	0.6856714005165911	87420.0	0.0	333.04063900525364	1220.0	18536.736935853958	2406.582896232605	678.2895376491641	14046.419308423996	2083.734731197357	1011.9928154376875	881.0	16323600.0
16348000	1.5	13400.0	4260845.940694397	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.010373017839849629	0.05152534138671322	-4.184329834390193	8.701303998838953e-09	0.6920076792544506	0.6920076792544506	87467.0	0.0	333.04063900525364	1220.0	18561.9057431221	2410.146203994751	678.2990995692975	14067.131428480148	2084.6281106472015	1012.1497884114273	880.0	16348000.0
16372400	1.5	13420.0	4267506.753474503	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.013420918718614477	0.08682223605149163	-4.182688936274103	8.482587568529257e-09	0.6861548943722504	0.6861548943722504	87514.0	0.0	333.04063900525364	1220.0	18586.479822158813	2413.5628340244293	678.3498556240315	14087.393628120422	2085.523360013962	1012.334386679408	879.0	16372400.0
16396800	1.5	13440.0	4274167.566254608	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01410520050991723	0.08717170114251782	-4.186357457587061	9.078381583126044e-09	0.6715859263501268	0.6715859263501268	87561.0	0.0	333.04063900525364	1220.0	18611.166490793228	2417.092828989029	678.3686502788604	14107.66780424118	2086.405857563019	1012.5185510718009	878.0	16396800.0
16421200	1.5	13460.0	4280828.379034714	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.017107364226211886	0.14164941640664183	-4.184890462997111	1.1168989440169213e-08	0.6769914405143008	0.6769914411483926	87608.0	0.0	333.04063900525364	1220.0	18636.06082010269	2420.644603252411	678.3812864530486	14128.155157327652	2087.261059522629	1012.6906260312874	877.0	16421200.0
16445600	1.5	13480.0	4287489.191814819	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01802804625216634	0.2077500488158353	-4.186905688427865	9.469777699588665e-09	0.6973272479595021	0.6973272479595021	87655.0	0.0	333.04063900525364	1220.0	18660.657958984375	2424.1651101112366	678.4026356705285	14148.358478307724	2088.1343705654144	1012.8788373864479	876.0	16445600.0
16470000	1.5	13500.0	4294150.004594925	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01928007444168659	0.028041980426562384	-4.187715692723051	9.81787069609622e-09	0.675866151743747	0.675866151743747	87702.0	0.0	333.04063900525364	1220.0	18685.500194072723	2427.834840297699	678.3822246319055	14168.651762008667	2089.0135917663574	1013.0605865974275	875.0	16470000.0
16494400	1.5	13520.0	4300810.81737503	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.013534370651270479	0.15134555615688752	-4.1904745609202285	9.451233365671506e-09	0.6825949448220273	0.6825949448220273	87749.0	0.0	333.04063900525364	1220.0	18710.18567299843	2431.2498643398285	678.4329427398784	14189.02854013443	2089.90726852417	1013.2357663838687	874.0	16494400.0
16518800	1.5	13540.0	4307471.630155136	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.014557531440353143	0.0814499092716131	-4.190537604879825	9.398864173946057e-09	0.6745831167444267	0.6745831167444267	87796.0	0.0	333.04063900525364	1220.0	18734.757603168488	2434.729944229126	678.4653895251662	14209.204373836517	2090.8232851028442	1013.4215932413255	873.0	16518800.0
16543200	1.5	13560.0	4314132.442935241	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01423583478924442	0.09241771049601857	-4.189274848775661	8.644545334876278e-09	0.6831967627748531	0.6831967627748531	87843.0	0.0	333.04063900525364	1220.0	18759.923361063004	2438.2261192798615	678.493264803762	14229.912392616272	2091.78484916687	1013.5710615713307	872.0	16543200.0
16567600	1.5	13580.0	4320793.255715347	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.014574075417414784	0.16700501395115813	-4.189036562087689	9.143866789036399e-09	0.6725973499582169	0.6725973499582169	87890.0	0.0	333.04063900525364	1220.0	18784.746377944946	2441.660078525543	678.5383496135447	14250.389303922653	2092.69699549675	1013.7375338089338	871.0	16567600.0
16592000	1.5	13600.0	4327454.068495452	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01431944838259369	0.015453776590515618	-4.187240111066942	1.0145519001746249e-08	0.6865682884099632	0.6865682885684865	88078.0	0.0	333.04063900525364	1220.0	18811.315834999084	2445.121933698654	678.5755659596836	14270.60614991188	2095.58775138855	1013.797105182875	870.0	16592000.0
16616400	1.5	13620.0	4334114.881275558	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.010729803659140745	0.03585605333686776	-4.1856577447120165	8.99516359270776e-09	0.6697425068692957	0.6697425068692957	88125.0	0.0	333.04063900525364	1220.0	18836.229846954346	2448.614418745041	678.6041882623646	14291.19187092781	2096.423557281494	1013.9608213771523	869.0	16616400.0
16640800	1.5	13640.0	4340775.694055663	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01278151957159664	0.1543461510257638	-4.18708995048036	8.410740945315808e-09	0.6718143579807685	0.6718143579807685	88172.0	0.0	333.04063900525364	1220.0	18860.803124904633	2452.0459859371185	678.6495887694475	14311.486336946487	2097.2708020210266	1014.1414038289	868.0	16640800.0
16665200	1.5	13660.0	4347436.506835769	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.012227306345556964	0.07420286466646195	-4.182075216415081	9.968362438095762e-09	0.683742364670368	0.683742364670368	88219.0	0.0	333.04063900525364	1220.0	18885.81206202507	2455.57271528244	678.6685605473168	14332.104069948196	2098.1352767944336	1014.3005009421212	867.0	16665200.0
16689600	1.5	13680.0	4354097.319615874	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.008761793431829654	0.01267945425622124	-4.178156791849334	9.892113747519205e-09	0.6760556593220282	0.6760556594805509	88407.0	0.0	333.04063900525364	1220.0	18912.545434236526	2459.0387885570526	678.7042188054847	14352.583731889725	2100.922913789749	1014.3491207925894	866.0	16689600.0
16714000	1.5	13700.0	4360758.13239598	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.010574709551602082	0.0029855591920155103	-4.180998837694206	9.042811622437587e-09	0.6700184086852884	0.6700184086852884	88595.0	0.0	333.04063900525364	1220.0	18939.287304878235	2462.500587463379	678.7409548282417	14372.951566934586	2103.8351504802704	1014.3968169676206	865.0	16714000.0
16738400	1.5	13720.0	4367418.945176085	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.010758214958378686	0.019043387514144215	-4.187146450610873	9.786415847913832e-09	0.6782009561962266	0.6782009561962266	88783.0	0.0	333.04063900525364	1220.0	18966.27143096924	2466.023077726364	678.7608822960632	14393.466361045837	2106.7819921970367	1014.4332158921911	864.0	16738400.0
16762800	1.5	13740.0	4374079.757956191	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.006168115505715831	0.004438512191799334	-4.199650416982936	1.0188912063939372e-08	0.6818896714360156	0.6818896730212456	88971.0	0.0	333.04063900525364	1220.0	18992.704790115356	2469.4854316711426	678.7972824223681	14413.76882314682	2109.450535297394	1014.4996345057507	863.0	16762800.0
16787200	1.5	13760.0	4380740.5707362965	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.005951714140308547	0.007215784299420829	-4.219189336959353	9.715674515500168e-09	0.6991367153030762	0.6991367153030762	89159.0	0.0	333.04063900525364	1220.0	19019.147311925888	2472.9150846004486	678.8425572935645	14434.079178094864	2112.1530492305756	1014.5633017453129	862.0	16787200.0
16811600	1.5	13780.0	4387401.383516402	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.004366616270767446	0.0008272486877848813	-4.2346841325151185	9.556216973766774e-09	0.6764541596491285	0.6764541596491285	89347.0	0.0	333.04063900525364	1220.0	19046.035283088684	2476.4300067424774	678.8643310825554	14454.685419082642	2114.919857263565	1014.604736782671	861.0	16811600.0
16836000	1.5	13800.0	4394062.1962965075	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.0011643829495292164	7.610510202694248e-05	-4.241727101041914	9.631605567479632e-09	0.6692352841826193	0.6692352852922804	89535.0	0.0	333.04063900525364	1220.0	19072.535894155502	2479.9170365333557	678.8936787794655	14474.946238040924	2117.6726195812225	1014.6680367015151	860.0	16836000.0
16860400	1.5	13820.0	4400723.009076613	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	1.2598184358911909e-05	5.354858767883018e-06	-4.241351627288981	9.450603666069355e-09	0.6814090549311741	0.6814090549311741	89723.0	0.0	333.04063900525364	1220.0	19099.32701587677	2483.528057575226	678.8890485280656	14495.323071956635	2120.4758863449097	1014.7209918892434	859.0	16860400.0
16884800	1.5	13840.0	4407383.8218567185	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-5.957657120892149e-05	2.936502922219663e-05	-4.235104538024742	9.121722722314266e-09	0.6839754227945142	0.6839754231115605	89911.0	0.0	333.04063900525364	1220.0	19125.972797870636	2486.9678955078125	678.9311607318639	14515.672329902649	2123.3325724601746	1014.7722234039533	858.0	16884800.0
16909200	1.5	13860.0	4414044.634636824	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	3.293982174116222e-06	8.598077508825916e-06	-4.230377156683737	9.719537042819425e-09	0.6727283853799741	0.6727283855384969	90099.0	0.0	333.04063900525364	1220.0	19152.303367853165	2490.425342321396	678.968355832681	14535.887557029724	2125.9904685020447	1014.8435833037097	857.0	16909200.0
16933600	1.5	13880.0	4420705.4474169295	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	2.3455996403967258e-05	3.97446051151069e-06	-4.2276521515338965	9.610120047260875e-09	0.6814730604912369	0.6814730606497601	90287.0	0.0	333.04063900525364	1220.0	19179.136710882187	2493.88848733902	679.0038963637929	14556.651624917984	2128.596598625183	1014.884511943095	856.0	16933600.0
16958000	1.5	13900.0	4427366.260197035	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	2.3542759353926588e-06	1.060847050957044e-05	-4.22982828667823	9.563407134762922e-09	0.6770069366122808	0.6770069366122808	90475.0	0.0	333.04063900525364	1220.0	19205.45130085945	2497.324702501297	679.0466607331848	14576.91841006279	2131.2081882953644	1014.9552016003039	855.0	16958000.0
16982400	1.5	13920.0	4434027.072977141	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.0003220723699880492	0.00010288264559463604	-4.224117504789474	9.909624449627381e-09	0.6753285630269255	0.6753285631854484	90663.0	0.0	333.04063900525364	1220.0	19231.825112104416	2500.9060060977936	679.0499106560958	14597.146015167236	2133.773090839386	1015.0309072920622	854.0	16982400.0
17006800	1.5	13940.0	4440687.885757246	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-8.063754259947404e-05	3.851073678164385e-05	-4.222177254392745	9.572353689843615e-09	0.6805263743438618	0.6805263743438618	90851.0	0.0	333.04063900525364	1220.0	19258.414625167847	2504.3916249275208	679.0790957261803	14617.72982621193	2136.2931740283966	1015.0875404525855	853.0	17006800.0
17031200	1.5	13960.0	4447348.698537352	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-3.4063425815436346e-05	1.664119927323902e-05	-4.223001515611688	9.858038550954096e-09	0.6817785556963145	0.6817785560133602	91039.0	0.0	333.04063900525364	1220.0	19284.662559986115	2507.840616941452	679.1181179915314	14637.954199075699	2138.8677439689636	1015.1624698538806	852.0	17031200.0
17055600	1.5	13980.0	4454009.511317457	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	2.7270385447643107e-05	1.853709964893854e-06	-4.220793594705297	9.13595468307781e-09	0.6877487281218494	0.6877487281218494	91227.0	0.0	333.04063900525364	1220.0	19311.546299934387	2511.391793012619	679.1293993813852	14658.55947303772	2141.5950338840485	1015.2049490362119	851.0	17055600.0
17080000	1.5	14000.0	4460670.324097563	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.00043256679889074154	1.8948788188764566e-05	-4.219570035630086	9.834516364391487e-09	0.6788312829238302	0.6788312829238302	91415.0	0.0	333.04063900525364	1220.0	19337.986415863037	2514.809975862503	679.1765645888247	14678.876337051392	2144.3001029491425	1015.2660563785573	850.0	17080000.0
17104400	1.5	14020.0	4467331.136877668	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.002419262284508884	0.00043471160630515626	-4.208267485841792	9.27825895073819e-09	0.6779415659764981	0.6779415661350213	91603.0	0.0	333.04063900525364	1220.0	19364.55052804947	2518.3064148426056	679.2024949461533	14699.20412516594	2147.039988040924	1015.3242399349272	849.0	17104400.0
17128800	1.5	14040.0	4473991.949657774	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.0070058734663568465	0.0003831246238952442	-4.202673612756934	9.633781044772033e-09	0.6782372620828605	0.6782372623999064	91791.0	0.0	333.04063900525364	1220.0	19391.329711914062	2521.790692806244	679.2316288922101	14719.734124183655	2149.804894924164	1015.3685871675877	848.0	17128800.0
17153200	1.5	14060.0	4480652.762437879	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.0036078727565101425	0.00010458930607475189	-4.1983303338923355	9.503230802760424e-09	0.6812896219656822	0.6812896222827282	91979.0	0.0	333.04063900525364	1220.0	19417.827111005783	2525.2636466026306	679.2637284854236	14740.003267288208	2152.5601971149445	1015.4290694923878	847.0	17153200.0
17177600	1.5	14080.0	4487313.575217985	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.003462866618698908	0.00020411613112515924	-4.192867641753339	9.224940834858365e-09	0.6805267349836676	0.6805267351421906	92167.0	0.0	333.04063900525364	1220.0	19444.438549041748	2528.9615817070007	679.2353084464592	14760.234256267548	2155.2427110671997	1015.4960473873385	846.0	17177600.0
17202000	1.5	14100.0	4493974.38799809	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.005219832965249612	0.009346870024392336	-4.1926129726653425	1.0094987059049833e-08	0.6710602889986748	0.6710602897912898	92355.0	0.0	333.04063900525364	1220.0	19470.855102062225	2532.4313809871674	679.2681582272324	14780.602092027664	2157.821629047394	1015.5608504820314	845.0	17202000.0
17226400	1.5	14120.0	4500635.200778196	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.007086651300654765	0.35182268440015274	-4.192876582450055	8.786643941988964e-09	0.6701679477032195	0.6701679477032195	92402.0	0.0	333.04063900525364	1220.0	19495.438580989838	2535.9410400390625	679.2902409014466	14800.77576804161	2158.7217729091644	1015.7376395382444	844.0	17226400.0
17250800	1.5	14140.0	4507296.013558301	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.01058371176824291	0.9746727656267729	-4.192657734485382	9.280880158953214e-09	0.6692200214304824	0.6692200214304824	92449.0	0.0	333.04063900525364	1220.0	19520.36403298378	2539.5041019916534	679.2979773677364	14821.191278219223	2159.6686527729034	1015.8967254959332	843.0	17250800.0
17275200	1.5	14160.0	4513956.826338407	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.00801127406451455	1.1886069241866588	-4.193719874037073	1.0073890827904863e-08	0.6754348620455316	0.6754348620455316	92496.0	0.0	333.04063900525364	1220.0	19544.938329219818	2543.006416797638	679.3219193585185	14841.4511282444	2160.48078417778	1016.0727668470523	842.0	17275200.0
17299600	1.5	14180.0	4520617.639118512	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.0075881730844365785	0.24593476025574032	-4.196007079266486	9.869066037206844e-09	0.6663235413267257	0.6663235413267257	92543.0	0.0	333.04063900525364	1220.0	19569.498979091644	2546.4406366348267	679.36396203847	14861.768849372864	2161.289493083954	1016.2451218799777	841.0	17299600.0
17324000	1.5	14200.0	4527278.451898618	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.014938326275095025	0.16673945963075892	-4.194930431690622	1.2337467369240798e-08	0.6829532999941641	0.6829533031646242	92590.0	0.0	333.04063900525364	1220.0	19594.47439479828	2549.949907541275	679.3858949450591	14882.405661344528	2162.1188259124756	1016.3967914125114	840.0	17324000.0
17348400	1.5	14220.0	4533939.264678723	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.009280215136389783	0.2865042032449891	-4.192236007528103	9.013070554673008e-09	0.6856197283623068	0.6856197283623068	92637.0	0.0	333.04063900525364	1220.0	19619.004204034805	2553.422051668167	679.4176461610089	14902.633487701416	2162.948664665222	1016.5724113662387	839.0	17348400.0
17372800	1.5	14240.0	4540600.077458829	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.015817587155207216	0.755065536651742	-4.190667335023273	8.085817141141272e-09	0.6764276655430488	0.6764276655430488	92684.0	0.0	333.04063900525364	1220.0	19643.50477218628	2556.8493177890778	679.4612368875285	14922.914090871811	2163.7413635253906	1016.7466679694276	838.0	17372800.0
17397200	1.5	14260.0	4547260.890238934	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.017211071354277588	0.7414640233370965	-4.191463927005199	7.5745663453059e-09	0.6782040196530361	0.6782040196530361	92731.0	0.0	333.04063900525364	1220.0	19668.480021953583	2560.3181958198547	679.4936671701128	14943.571278095245	2164.5905480384827	1016.8947533232208	837.0	17397200.0
17421600	1.5	14280.0	4553921.70301904	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.016137995420301216	1.7889786168776236	-4.192845344543458	7.648950758828217e-09	0.6654752226586039	0.6654752226586039	92778.0	0.0	333.04063900525364	1220.0	19693.331799030304	2563.7961308956146	679.5236091535128	14964.062692165375	2165.4729759693146	1017.0503356030032	836.0	17421600.0
17446000	1.5	14300.0	4560582.515799145	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.015826447807410934	0.28911905429273976	-4.192687349116549	1.1542636085708069e-08	0.6828968848319765	0.6828968854660684	92825.0	0.0	333.04063900525364	1220.0	19718.12558913231	2567.301445007324	679.5462228998289	14984.356125116348	2166.4680190086365	1017.2105931117093	835.0	17446000.0
17470400	1.5	14320.0	4567243.328579251	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.012176035982655717	0.23219985023299752	-4.193924366159643	1.0657455476045973e-08	0.6718788070881623	0.6718788070881623	92872.0	0.0	333.04063900525364	1220.0	19742.89411520958	2570.747367143631	679.5844750552615	15004.84905576706	2167.297692298889	1017.3684313504741	834.0	17470400.0
17494800	1.5	14340.0	4573904.141359356	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.014293178024285648	0.18662796679134466	-4.18987399973768	1.0175790857690187e-08	0.6698595209324614	0.6698595209324614	92919.0	0.0	333.04063900525364	1220.0	19767.50706100464	2574.2154190540314	679.616782282695	15025.166024684906	2168.1256172657013	1017.5363952597495	833.0	17494800.0
17519200	1.5	14360.0	4580564.954139462	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.012558268799268186	0.07247211888871073	-4.184817790985107	1.0385266812003212e-08	0.6701325266919239	0.6701325266919239	92966.0	0.0	333.04063900525364	1220.0	19792.47132587433	2577.84050822258	679.6075996214165	15045.651694774628	2168.979122877121	1017.6924608825157	832.0	17519200.0
17543600	1.5	14380.0	4587225.766919567	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.012424721392466035	0.035637455821376944	-4.185732273345299	1.0994068067274615e-08	0.6863430117038972	0.6863430117038972	93013.0	0.0	333.04063900525364	1220.0	19817.61074113846	2581.2721881866455	679.6493636079678	15066.540115833282	2169.7984371185303	1017.8263757180359	831.0	17543600.0
17568000	1.5	14400.0	4593886.579699673	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01173724123138062	0.06540932905926773	-4.185655350380755	7.877960421125716e-09	0.6721201475630416	0.6721201475630416	93060.0	0.0	333.04063900525364	1220.0	19842.124992132187	2584.7028419971466	679.6912865397544	15086.79469203949	2170.6274580955505	1017.9967695732894	830.0	17568000.0
17592400	1.5	14420.0	4600547.392479778	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.010318958811539946	0.006480753728522632	-4.18019857812435	8.908510267530494e-09	0.6712033341222622	0.6712033341222622	93248.0	0.0	333.04063900525364	1220.0	19869.01411509514	2588.192081928253	679.7177119440579	15107.332945108414	2173.4890880584717	1018.0302746151258	829.0	17592400.0
17616800	1.5	14440.0	4607208.205259884	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.0072778683017067445	0.0006361156256776249	-4.174133014171678	1.0108981566730184e-08	0.666061801479218	0.6660618016377408	93436.0	0.0	333.04063900525364	1220.0	19895.46031689644	2591.653953075409	679.7512445322752	15127.600528001785	2176.2058358192444	1018.0881379274666	828.0	17616800.0
17641200	1.5	14460.0	4613869.018039989	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.0038280877688908325	0.00010551664689909982	-4.168432184990418	8.780512631399704e-09	0.6837070148358954	0.6837070148358954	93624.0	0.0	333.04063900525364	1220.0	19921.795443058014	2595.103584051132	679.7878939560823	15147.848123073578	2178.843735933304	1018.1516554661662	827.0	17641200.0
17665600	1.5	14480.0	4620529.830820095	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.009673084112867571	0.009701713370668826	-4.165874473592071	1.000924446399273e-08	0.6695856401260863	0.669585640443132	93812.0	0.0	333.04063900525364	1220.0	19948.342592954636	2598.5785830020905	679.8178094576326	15168.299312114716	2181.4646978378296	1018.2040510675695	826.0	17665600.0
17690000	1.5	14500.0	4627190.6436002	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.009060936877157226	0.003840771289550227	-4.162872938399616	9.287443008507792e-09	0.6821425130709685	0.6821425133880148	94000.0	0.0	333.04063900525364	1220.0	19974.780025959015	2602.0779128074646	679.8412881078452	15188.562597990036	2184.1395151615143	1018.2641643644052	825.0	17690000.0
17714400	1.5	14520.0	4633851.456380306	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.0064107840931838115	0.0012264191879895168	-4.166442607311492	9.798156947731984e-09	0.6677968660567667	0.6677968660567667	94188.0	0.0	333.04063900525364	1220.0	20001.40097594261	2605.575650691986	679.8651190686184	15209.03268289566	2186.792642354965	1018.3132831465578	824.0	17714400.0
17738800	1.5	14540.0	4640512.269160411	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.01001230390071176	0.01616089468020522	-4.170455663762197	9.711925589980261e-09	0.6856972321550893	0.6856972321550893	94282.0	0.0	333.04063900525364	1220.0	20026.57340502739	2609.003326654434	679.9071438037122	15229.37583565712	2188.1942427158356	1018.4428666100738	823.0	17738800.0
17763200	1.5	14560.0	4647173.081940517	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	-0.007937237090292445	0.10750216991514303	-4.1727233237408585	9.437093886485901e-09	0.6911981296032033	0.6911981296032033	94329.0	0.0	333.04063900525364	1220.0	20051.02471804619	2612.4171657562256	679.9526596610011	15249.62338256836	2188.9841697216034	1018.6134384145489	822.0	17763200.0
17787600	1.5	14580.0	4653833.894720622	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.010917695391516975	0.06286774411103366	-4.169710352065715	1.0116377088277594e-08	0.6746447631653318	0.6746447644335156	94376.0	0.0	333.04063900525364	1220.0	20075.922008037567	2615.9695308208466	679.9620481213539	15270.168622732162	2189.783854484558	1018.7656594833704	821.0	17787600.0
17812000	1.5	14600.0	4660494.707500728	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.008329528651418202	0.12318588781704906	-4.16455224219789	8.536259302253314e-09	0.6911189067871014	0.6911189067871014	94423.0	0.0	333.04063900525364	1220.0	20100.421518087387	2619.413604736328	679.999522327936	15290.429756879807	2190.5781564712524	1018.9343822901737	820.0	17812000.0
17836400	1.5	14620.0	4667155.520280833	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.010375461437085528	0.11765575387789795	-4.156327409947174	8.310647942871485e-09	0.6748629783062224	0.6748629783062224	94470.0	0.0	333.04063900525364	1220.0	20124.944885015488	2622.883138656616	680.0302970850397	15310.69341301918	2191.368333339691	1019.1027924873299	819.0	17836400.0
17860800	1.5	14640.0	4673816.333060939	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.006508166693705827	0.019099305412752645	-4.153018905761392	1.0199762632609876e-08	0.6711430178677784	0.6711430178677784	94564.0	0.0	333.04063900525364	1220.0	20150.499780893326	2626.352990627289	680.0609081772384	15331.355002880096	2192.7917873859406	1019.2108188640009	818.0	17860800.0
17885200	1.5	14660.0	4680477.145841044	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.004217713287328073	0.0027102291114352813	-4.158162794214613	1.1027414229985161e-08	0.6864238758670518	0.6864238779278513	94752.0	0.0	333.04063900525364	1220.0	20176.750590085983	2629.817116498947	680.0929193057506	15351.63689994812	2195.296573638916	1019.2778143783441	817.0	17885200.0
17909600	1.5	14680.0	4687137.95862115	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.0015718651800156339	0.00024004361247739693	-4.162883271562293	8.771723560273962e-09	0.6854774571479637	0.6854774571479637	94940.0	0.0	333.04063900525364	1220.0	20203.04647397995	2633.3266518115997	680.1131180470555	15371.846334695816	2197.873487472534	1019.3446555364424	816.0	17909600.0
17934000	1.5	14700.0	4693798.771401255	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.005707596933984375	0.013488276078859636	-4.169520885386367	9.594610274126033e-09	0.6702308849768436	0.6702308849768436	95128.0	0.0	333.04063900525364	1220.0	20229.348119020462	2636.807647705078	680.1406244254752	15392.25056886673	2200.289902448654	1019.4093359763114	815.0	17934000.0
17958400	1.5	14720.0	4700459.584181361	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.006415897953086236	0.12149378192120917	-4.173649300920201	1.0654174752835146e-08	0.6785532787759251	0.6785532794100173	95175.0	0.0	333.04063900525364	1220.0	20253.834841012955	2640.2547113895416	680.1767997053837	15412.555832624435	2201.0242969989777	1019.5769325622025	814.0	17958400.0
17982800	1.5	14740.0	4707120.396961466	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.010930628793195205	0.12393977238955697	-4.17848469348664	8.400182147980518e-09	0.6827807026974698	0.6827807026974698	95222.0	0.0	333.04063900525364	1220.0	20278.55615592003	2643.7689876556396	680.1955875859727	15433.025389671326	2201.7617785930634	1019.7344503460691	813.0	17982800.0
18007200	1.5	14760.0	4713781.209741572	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.010365704936470758	0.21882315961154242	-4.175325647313546	7.591423933916987e-09	0.6912689893803696	0.6912689893803696	95269.0	0.0	333.04063900525364	1220.0	20303.0675740242	2647.190493822098	680.2381635180561	15453.387607574463	2202.4894726276398	1019.8983555561701	812.0	18007200.0
18031600	1.5	14780.0	4720442.022521677	0.0	333.04063900525495	1220.0	-331.54063900525495	2.0	0.012599587093721679	0.2749929439814007	-4.173137877849823	8.472274456462784e-09	0.6726656416629221	0.6726656416629221	95316.0	0.0	333.04063900525364	1220.0	20327.54021191597	2650.6339569091797	680.2749943272469	15473.671882390976	2203.234372615814	1020.0653745557285	811.0	18031600.0
