Steps	update/episode	update/cum_cost	train/reward	train/cost	train/length	loss/rescaling	loss/lagrangian	loss/actor_safety	loss/actor_rew	loss/actor_total	loss/kl	loss/vf0	loss/vf1	loss/vf_total	loss/total	loss/entropy	update/gradient_steps	test/reward	test/cost	test/length	update/duration	update/test_time	update/test_speed	update/train_collector_time	update/train_model_time	update/train_speed	update/remaining_epoch	update/env_step
15298800	1.5	12540.0	824475.8037280169	-379.4716657440424	1.573762181584958	1220.0	0.047291758915966875	20.14533320227967	-0.024531169165361758	0.006884759170637324	-0.0008345297869632512	0.030436617554477508	5.824287872365181	0.0030142566934723333	5.827302145197039	1.4559910034245631	0.06233727997367049	91838.0	-395.9966735614006	3.6488911331092035	1220.0	22869.813087940216	3242.564056634903	471.8118048800222	18693.07181620598	934.1772150993347	779.4673606881194	923.0	15298800.0
15323200	1.5	12560.0	824509.0938101602	-372.35369281182693	1.664504107161227	1220.0	0.04726115298865569	20.15902674316969	-0.19763091491891982	0.03025196321268982	-0.007910522376625562	0.03163659553033637	5.720597632387849	0.0019009672105312347	5.722498599519121	1.422714126870987	0.0611762061239557	91885.0	-419.4945720745656	3.3017731764806197	1220.0	22905.627524137497	3247.5093183517456	471.84468150432286	18723.377304553986	934.7409012317657	779.484579327135	922.0	15323200.0
15347600	1.5	12580.0	824578.5938327209	-397.6237407148465	3.475001128033366	1220.0	0.046679860813303144	20.4225146043069	-0.034455818854807384	0.01614563359799696	-0.0008547169641153841	0.02573364493164651	4.811227225242774	0.00708420772942655	4.818311428770104	1.2037231405364706	0.06026946099356135	92073.0	-395.1338205675071	3.652225795255925	1220.0	22940.459830999374	3252.518538236618	471.8681790610435	18751.484629631042	936.4566631317139	779.5431615616278	921.0	15347600.0
15372000	1.5	12600.0	824613.129466157	-372.61650740774525	1.7267816718084905	1220.0	0.04727200956962315	20.154167320244344	-0.13387626021149313	0.03246931739627047	-0.00479370961271308	0.048417860225952694	6.014816563180152	0.002261585764032095	6.01707816631236	1.4994758291447419	0.060055164501388036	92120.0	-418.945440113456	3.226382452785925	1220.0	22974.238921165466	3257.4741032123566	471.89937703083837	18779.701951503754	937.0628664493561	779.6410892928549	920.0	15372000.0
15396400	1.5	12620.0	824682.311858495	-397.42468501044755	3.4591196168947334	1220.0	0.046696246247354224	20.41499757181573	-0.1253384650744339	0.024505446499035233	-0.004708523388758217	0.04403967459616747	4.880159667197694	0.0067999761705187746	4.886959633928664	1.2170313844021339	0.05972993996073594	92214.0	-388.73643166652556	5.57501233534171	1220.0	23008.454574108124	3262.5271933078766	471.9163730368662	18807.906052589417	938.0213282108307	779.7253430077199	919.0	15396400.0
15420800	1.5	12640.0	824728.6770329899	-365.97421946130396	2.31825872474582	1220.0	0.047202920468794624	20.18512986206203	0.22510598116415617	0.033545149103837435	0.01220908782617151	0.04150992679964513	7.182612733638032	0.002031312923521755	7.184644070077447	1.808370108300067	0.05952516768841034	92261.0	-376.2263572792627	13.664791469189963	1220.0	23042.04703092575	3267.4058554172516	471.95851027912005	18836.05175971985	938.5894157886505	779.8270453119086	918.0	15420800.0
15445200	1.5	12660.0	824841.1291862441	-353.4738695210912	5.622607662710284	1220.0	0.04611941232228895	20.682843506588053	-0.9515239582892427	0.08855230736972247	-0.03979974314552704	0.2667296819817374	5.954931949047331	0.003093424800565427	5.958025366701977	1.4497065994333713	0.05830995710764793	92355.0	-469.6050667979035	17.56709398182384	1220.0	23075.810170173645	3272.4552023410797	471.9759032591391	18863.797167778015	939.5578000545502	779.9284527843033	917.0	15445200.0
15469600	1.5	12680.0	825622.2631702535	-457.0344819672181	39.05669920046796	1220.0	0.03789845388456389	25.386300693055496	-0.17658207232647755	0.024462072461090507	-0.005765112895414527	0.0404417469299973	7.926987942228929	0.038183820929299006	7.965171737873806	1.985527821043704	0.05732769162413921	92402.0	-438.46293632946134	7.53309125906636	1220.0	23109.43309211731	3277.2848041057587	472.02489025731904	18892.015946626663	940.1323413848877	780.0264386562351	916.0	15469600.0
15494000	1.5	12700.0	825817.8917443155	-424.15200627536296	9.781428703099603	1220.0	0.04633218501641292	20.58326872876286	-0.08793563617670797	0.07412058169002386	-0.0006400814336529349	0.17803333525575618	5.321027360063917	0.016755016540434767	5.337782393110559	1.3338055128746842	0.05559466248180005	92449.0	-397.339003602916	2.985917277964165	1220.0	23143.73753428459	3282.2072880268097	472.06037402088185	18920.8163087368	940.7139375209808	780.1010198053248	915.0	15494000.0
15518400	1.5	12720.0	825849.5056600249	-374.50971806791273	1.58069578547425	1220.0	0.04722935499316338	20.17327243077433	0.011562883378343334	0.04309243408646037	0.002581334929867432	0.050424350026816604	8.13593729506148	0.013758604424668756	8.149695984860683	2.0400053364165287	0.050774368913249775	92496.0	-402.5420072577676	2.0612210780755267	1220.0	23177.146205186844	3287.156627893448	472.0918945059476	18948.656448841095	941.333128452301	780.2115702320908	914.0	15518400.0
15542800	1.5	12740.0	825881.3799375333	-380.0694467871619	1.5937138754170999	1220.0	0.047224895148603833	20.175272001203464	-0.001217858647888012	0.010368968589279987	0.0004321601499569436	0.014235656219906115	6.418730570914898	0.006594197241282286	6.42532475197569	1.6067633470322216	0.048060679015644064	92684.0	-404.7373705331141	1.9246205502888838	1220.0	23211.658546209335	3292.0319650173187	472.13393324138735	18976.522083759308	943.1044974327087	780.2756711652121	913.0	15542800.0
15567200	1.5	12760.0	825919.3190650265	-381.9027027687294	1.8969563746572302	1220.0	0.04712611952767423	20.21965504528253	0.12067793610882256	0.0631670093986186	0.008663898485869036	0.18941235090878375	6.365518869237696	0.006163432381730129	6.371682293871614	1.6015844624093238	0.04679095618268276	92778.0	-417.8182775664881	3.053146862805671	1220.0	23245.20803618431	3296.9963018894196	472.16310164129874	19004.148161888123	944.0635724067688	780.3807282252237	912.0	15567200.0
15591600	1.5	12780.0	825987.1752268872	-398.56862395723067	3.3928080930379045	1220.0	0.04669699334406273	20.41465495716213	-0.1369092258367133	0.017716403713727253	-0.005565946547901869	0.06128128655155764	5.782981943576894	0.009209686067906469	5.7921916576142	1.442481970533412	0.04842878394621484	92825.0	-393.5187046795904	3.6607873139502263	1220.0	23279.14123415947	3301.8091509342194	472.21384662976317	19032.717818021774	944.614265203476	780.4645753019292	911.0	15591600.0
15616000	1.5	12800.0	826025.1047851366	-370.3091347446913	1.8964779124728168	1220.0	0.0471910661875345	20.190451515252047	-0.3824139469640052	0.09823372837730705	-0.01341076744941593	0.24584914967814023	6.894694921818184	0.002575890807573624	6.897270806292272	1.7109069291581502	0.04829652005053581	92872.0	-433.3550365284309	6.008658472612436	1220.0	23318.487294197083	3306.8914778232574	472.22595917417715	19066.295397043228	945.3004193305969	780.3475616483681	910.0	15616000.0
15640400	1.5	12820.0	826178.2211933226	-417.0006915351197	7.65582040929439	1220.0	0.04533619572778666	21.05743079997993	-0.12621730799846195	0.036237185835798685	-0.004079356386575438	0.038136603553442575	4.937821324835434	0.010055341688480145	4.947876674063664	1.2328898133115562	0.04639074777035004	92966.0	-414.326539104419	2.620411095705249	1220.0	23353.28219628334	3311.7327349185944	472.27241000123934	19095.315238952637	946.2342224121094	780.3987426297006	909.0	15640400.0
15664800	1.5	12840.0	826230.4459961035	-392.479258566049	2.6112401390426037	1220.0	0.04710354827789129	20.229823156854703	-0.012240485843033232	0.00633064748492077	-0.0002783743536981261	0.02151235354447519	6.260237866259638	0.0062449779200486515	6.266482835120344	1.5663423373344088	0.04312699844941816	93154.0	-405.59254762281427	2.1196604473438097	1220.0	23388.692404270172	3316.6193449497223	472.3122665208198	19124.06926703453	948.0037922859192	780.4276097294327	908.0	15664800.0
15689200	1.5	12860.0	826265.1669764541	-382.3209806306025	1.7360490175290255	1220.0	0.04720057713497564	20.18618162528779	-0.034862873729001334	0.016338684142844635	-0.00087435235216986	0.033838929210299074	7.17670089133242	0.0037478916266526874	7.1804487755958055	1.794237840682902	0.039594249462986265	93342.0	-390.1962287440838	4.739981359268468	1220.0	23423.60386300087	3321.608330011368	472.33744744210424	19152.211101055145	949.7844319343567	780.4797277092397	907.0	15689200.0
15713600	1.5	12880.0	826307.0468855427	-367.80618064823034	2.0939954544302437	1220.0	0.047080601157650975	20.240170588550185	-0.04264053036557871	0.04491623714962538	0.00010714116727241533	0.053050481204062375	8.91232574746964	0.0018802431184164379	8.914205956966322	2.2286586381019426	0.03683946987098836	93389.0	-392.8621890619711	4.002196152516303	1220.0	23457.17963695526	3326.364609003067	472.39559841004524	19180.48825931549	950.3267686367035	780.5744565324966	906.0	15713600.0
15738000	1.5	12900.0	826345.3229341608	-368.7389701341195	1.913802430908386	1220.0	0.047179662979845396	20.195573194899428	-0.36270288829790787	0.04576810983386128	-0.014952875304570387	0.08481193252868871	6.857287488085159	0.0015776896269674948	6.8588652103505225	1.6997634273894295	0.03421878814697266	93436.0	-428.67633922434356	4.922409614310534	1220.0	23491.178354263306	3331.161010980606	472.4478927353664	19209.14455318451	950.8727900981903	780.6540903221935	905.0	15738000.0
15762400	1.5	12920.0	826457.660877447	-411.42790791925506	5.616897164306214	1220.0	0.04597046814554929	20.753095853491253	-0.29597384989895703	0.06808859026653968	-0.010475991795266754	0.17142766783821414	4.907815542626885	0.007506602453662361	4.9153221287625914	1.2183545447410422	0.0312547531930056	93530.0	-360.2506794458129	28.620950671686366	1220.0	23524.73561525345	3336.0504829883575	472.4868547516824	19236.86647629738	951.8186559677124	780.754164856873	904.0	15762400.0
15786800	1.5	12940.0	826609.4744343498	-348.60495466144727	7.5906778451381	1220.0	0.046121421755841795	20.681898821198825	0.025798803056649697	0.007135026044202373	0.0015189550192667765	0.004743192996953594	6.657276729319959	0.00441502321739384	6.661691741740451	1.6669418872036827	0.027063670944660258	93718.0	-366.6000233653674	21.284781068694347	1220.0	23560.49166202545	3341.2020428180695	472.4886372535838	19265.627356529236	953.6622626781464	780.7791617467745	903.0	15786800.0
15811200	1.5	12960.0	826736.0124232303	-350.69789340638937	6.326899444025971	1220.0	0.04667717930737749	20.42374528278204	-0.14939752347925878	0.056712716391825284	-0.0043262653297756835	0.08136880189982897	5.915504851239792	0.005698666486770231	5.9212035524084214	1.4759746244613159	0.022820957203177696	93765.0	-412.18908410880067	2.469292357218315	1220.0	23596.26505804062	3346.559059858322	472.4614063936279	19295.456877470016	954.2491207122803	780.8113362939336	902.0	15811200.0
15835600	1.5	12980.0	826783.3028278503	-389.01777910000095	2.3645202309998132	1220.0	0.04711190238758758	20.22605858224623	-0.12300873032592718	0.02215849500189119	-0.004751246137672997	0.030615743965485154	4.869692558937886	0.010224026499038684	4.87991658677446	1.2152278993992094	0.024461611748692838	93812.0	-380.9960256949705	10.540723257265894	1220.0	23631.258021116257	3351.7557940483093	472.4568546467249	19324.61585831642	954.8863687515259	780.8672926332248	901.0	15835600.0
15860000	1.5	13000.0	826864.2824511442	-358.23503788799	4.0489811646916385	1220.0	0.046554930026974715	20.480002212882354	-0.9952000098184068	0.09809613858468513	-0.04176460822058224	0.5590934977628925	4.553701618884473	0.0032350879207134566	4.556936705366094	1.0974695631798284	0.02536335646947648	93859.0	-486.6725692124992	34.58371551030423	1220.0	23667.295241117477	3357.043219089508	472.43955364690015	19354.76733326912	955.4846887588501	780.8864204539982	900.0	15860000.0
15884400	1.5	13020.0	828384.9679797261	-470.42806348587374	76.0342764290989	1220.0	0.031107471836682467	31.14661754738881	-0.07848751624213886	0.0561468107724919	-0.0006949629125478299	0.04472206630545886	10.032172755992162	0.0740850514712486	10.106257854624	2.5258694849115737	0.027166361504412713	93906.0	-473.53747468527945	20.974161118255815	1220.0	23702.2520942688	3362.1746640205383	472.44422397155296	19384.02035522461	956.0570750236511	780.9409799186848	899.0	15884400.0
15908800	1.5	13040.0	829300.9142538335	-460.2929372162945	45.79731370536691	1220.0	0.042628674097798455	22.45838854161417	-0.35406317474677207	0.04965354009789039	-0.012976579757448686	0.11786189194312914	6.263933846291077	0.03708348645174757	6.301017319902459	1.5622777368160006	0.021690079506407393	93953.0	-430.6552817751193	5.630442365234659	1220.0	23737.57109594345	3367.230366230011	472.4595073609909	19413.658625125885	956.6821045875549	780.9785909370892	898.0	15908800.0
15933200	1.5	13060.0	829414.2309000223	-411.39933108832327	5.665832309442689	1220.0	0.04661157746380442	20.45389738797268	-0.041324039405964796	0.02344631330367733	-0.0008333090283734713	0.04996238301627022	8.917620100873583	0.018387766336982553	8.93600787507727	2.2331686451079995	0.01888510014148469	94000.0	-415.36548083683687	3.676809527899764	1220.0	23772.862848997116	3372.853015899658	472.39532600118525	19442.718058109283	957.2917749881744	781.0388392141655	897.0	15933200.0
15957600	1.5	13080.0	829480.7005556921	-395.19799076497065	3.323482783487985	1220.0	0.04686542556988719	20.33769165306669	0.02722147025385911	0.02282610517787807	0.0023455009879454264	0.034745158315537136	9.334535776300635	0.01257119599749592	9.347106928521015	2.3391222357749935	0.018620205686447473	94094.0	-411.7466583664553	3.2708307901942595	1220.0	23810.323761224747	3378.034611940384	472.3930282891258	19474.007252931595	958.281896352768	780.9991275773871	896.0	15957600.0
15982000	1.5	13100.0	829536.3259077152	-390.6466240704434	2.7812676011608892	1220.0	0.04692363592100182	20.311221527750913	-0.05991454319433963	0.03014003912214825	-0.0013971280478874935	0.04079169506811477	9.620862240486955	0.008843116036200145	9.629705342840643	2.4060292193230164	0.01708912213352767	94188.0	-411.6016524456197	2.7372696121044195	1220.0	23849.36378121376	3383.4812321662903	472.3537357932217	19506.614327669144	959.2682213783264	780.9093969780374	895.0	15982000.0
16006400	1.5	13120.0	829587.0039024001	-390.17974111678416	2.533899734245929	1220.0	0.04694974527619537	20.29937008427229	-0.028466626209147427	0.010652422976798992	-0.0008363722416198571	0.017746708788479688	8.429369128342211	0.007635178377997158	8.437004322701304	2.108414701536194	0.005156559301606307	94329.0	-411.78299697871927	2.3875747691092473	1220.0	23885.398994207382	3388.593667268753	472.361149541466	19536.14782357216	960.6575033664703	780.9216970492001	894.0	16006400.0
